X	Y
128	-15470968.000
129	-15407284.000
130	-15277810.000
131	-15056228.000
132	-14762113.000
133	-14479173.000
134	-14206277.000
135	-13928492.000
136	-13573953.000
137	-13029137.000
138	-12227229.000
139	-11143950.000
140	-9788362.000
141	-8306602.000
142	-6926763.000
143	-5725967.500
144	-4698493.000
145	-3884475.250
146	-3219831.750
147	-2720578.250
148	-2352477.250
149	-2125085.000
150	-2045660.875
151	-2079832.375
152	-2130515.250
153	-2185931.500
154	-2236459.000
155	-2287505.750
156	-2327877.000
157	-2350081.500
158	-2415879.000
159	-2816320.750
160	-3665010.500
161	-4838426.000
162	-6000269.500
163	-7198259.000
164	-8473434.000
165	-9506263.000
166	-10386889.000
167	-11168087.000
168	-11791570.000
169	-12348829.000
170	-12833321.000
171	-13252542.000
172	-13694949.000
173	-14068171.000
174	-14383191.000
175	-14640769.000
176	-14842661.000
177	-14990717.000
178	-15092465.000
179	-15171073.000
180	-15230861.000
181	-15264248.000
182	-15289436.000
183	-15324813.000
184	-15360574.000
185	-15378343.000
186	-15383329.000
187	-15386251.000
188	-15380060.000
189	-15367772.000
190	-15360426.000
191	-15362786.000
192	-15370823.000
193	-15382843.000
194	-15390471.000
195	-15386378.000
196	-15375238.000
197	-15361051.000
198	-15342123.000
199	-15327615.000
200	-15323798.000
201	-15317813.000
202	-15295440.000
203	-15271099.000
204	-15260134.000
205	-15251840.000
206	-15234941.000
207	-15221261.000
208	-15216091.000
209	-15219995.000
210	-15229984.000
211	-15243713.000
212	-15256669.000
213	-15264784.000
214	-15279132.000
215	-15293481.000
216	-15297645.000
217	-15297558.000
218	-15302655.000
219	-15313730.000
220	-15325820.000
221	-15337578.000
222	-15351029.000
223	-15358700.000
224	-15365790.000
225	-15367069.000
226	-15358389.000
227	-15345644.000
228	-15341356.000
229	-15343978.000
230	-15356562.000
231	-15373757.000
232	-15379848.000
233	-15371933.000
234	-15367844.000
235	-15375686.000
236	-15390449.000
237	-15401974.000
238	-15406583.000
239	-15406980.000
240	-15415791.000
241	-15423711.000
242	-15425081.000
243	-15426659.000
244	-15427927.000
245	-15426934.000
246	-15425974.000
247	-15428606.000
248	-15432347.000
249	-15442580.000
250	-15456196.000
251	-15462071.000
252	-15461375.000
253	-15467647.000
254	-15479092.000
255	-15477627.000
256	-15475974.000
257	-15484985.000
258	-15489195.000
259	-15487088.000
260	-15485994.000
261	-15493018.000
262	-15497291.000
263	-15501009.000
264	-15499812.000
265	-15493584.000
266	-15491926.000
267	-15496739.000
268	-15502423.000
269	-15500641.000
270	-15495410.000
271	-15496993.000
272	-15500310.000
273	-15503381.000
274	-15505737.000
275	-15504089.000
276	-15502110.000
277	-15503648.000
278	-15501288.000
279	-15500242.000
280	-15503029.000
281	-15507782.000
282	-15506217.000
283	-15501548.000
284	-15500217.000
285	-15501432.000
286	-15505259.000
287	-15506652.000
288	-15506341.000
289	-15508000.000
290	-15512896.000
291	-15517120.000
292	-15513238.000
293	-15507947.000
294	-15505781.000
295	-15507835.000
296	-15512928.000
297	-15518217.000
298	-15522047.000
299	-15523591.000
300	-15525199.000
301	-15525693.000
302	-15523083.000
303	-15515952.000
304	-15510940.000
305	-15515966.000
306	-15521467.000
307	-15522693.000
308	-15520201.000
309	-15518612.000
310	-15519639.000
311	-15518795.000
312	-15519129.000
313	-15523948.000
314	-15521443.000
315	-15512184.000
316	-15510372.000
317	-15513879.000
318	-15518504.000
319	-15519910.000
320	-15520604.000
321	-15519765.000
322	-15517095.000
323	-15519626.000
324	-15525115.000
325	-15528456.000
326	-15526792.000
327	-15521293.000
328	-15515169.000
329	-15513059.000
330	-15518234.000
331	-15523268.000
332	-15519383.000
333	-15512924.000
334	-15513420.000
335	-15514778.000
336	-15515265.000
337	-15516528.000
338	-15515030.000
339	-15513272.000
340	-15514051.000
341	-15515892.000
342	-15517096.000
343	-15514408.000
344	-15514728.000
345	-15514353.000
346	-15516764.000
347	-15519504.000
348	-15521139.000
349	-15521455.000
350	-15522090.000
351	-15521926.000
352	-15517643.000
353	-15512787.000
354	-15508710.000
355	-15511010.000
356	-15511835.000
357	-15512028.000
358	-15514126.000
359	-15519731.000
360	-15521415.000
361	-15520074.000
362	-15516467.000
363	-15513832.000
364	-15511487.000
365	-15510980.000
366	-15513879.000
367	-15514386.000
368	-15512918.000
369	-15512417.000
370	-15511522.000
371	-15508441.000
372	-15507707.000
373	-15511420.000
374	-15513373.000
375	-15510686.000
376	-15510337.000
377	-15514116.000
378	-15516492.000
379	-15514886.000
380	-15510351.000
381	-15511125.000
382	-15514724.000
383	-15515546.000
384	-15514070.000
385	-15509669.000
386	-15507696.000
387	-15509499.000
388	-15511911.000
389	-15514596.000
390	-15514669.000
391	-15511201.000
392	-15509835.000
393	-15510533.000
394	-15510548.000
395	-15511007.000
396	-15512533.000
397	-15510673.000
398	-15507142.000
399	-15514758.000
400	-15518266.000
401	-15512919.000
402	-15512494.000
403	-15517535.000
404	-15518575.000
405	-15515563.000
406	-15511969.000
407	-15510932.000
408	-15512526.000
409	-15514151.000
410	-15516415.000
411	-15516467.000
412	-15513481.000
413	-15513996.000
414	-15518423.000
415	-15520190.000
416	-15519050.000
417	-15517404.000
418	-15515787.000
419	-15516817.000
420	-15520007.000
421	-15521931.000
422	-15516383.000
423	-15512474.000
424	-15517448.000
425	-15523360.000
426	-15522227.000
427	-15521553.000
428	-15524418.000
429	-15524104.000
430	-15521749.000
431	-15520156.000
432	-15521003.000
433	-15523610.000
434	-15525721.000
435	-15528151.000
436	-15529284.000
437	-15528387.000
438	-15521745.000
439	-15515865.000
440	-15516577.000
441	-15520552.000
442	-15521428.000
443	-15520736.000
444	-15519644.000
445	-15517213.000
446	-15516190.000
447	-15519307.000
448	-15522382.000
449	-15526925.000
450	-15531665.000
451	-15530368.000
452	-15527452.000
453	-15521853.000
454	-15515073.000
455	-15517041.000
456	-15525450.000
457	-15530229.000
458	-15525379.000
459	-15520928.000
460	-15522665.000
461	-15521054.000
462	-15515359.000
463	-15515100.000
464	-15517905.000
465	-15517069.000
466	-15515602.000
467	-15517199.000
468	-15518165.000
469	-15512674.000
470	-15513173.000
471	-15521929.000
472	-15523208.000
473	-15522087.000
474	-15521698.000
475	-15519074.000
476	-15516401.000
477	-15518385.000
478	-15519598.000
479	-15520685.000
480	-15523420.000
481	-15523797.000
482	-15521560.000
483	-15521514.000
484	-15521450.000
485	-15521123.000
486	-15522112.000
487	-15519416.000
488	-15515995.000
489	-15518363.000
490	-15520594.000
491	-15525919.000
492	-15527772.000
493	-15526343.000
494	-15520588.000
495	-15517708.000
496	-15517966.000
497	-15515506.000
498	-15514084.000
499	-15517979.000
500	-15520783.000
501	-15518476.000
502	-15513739.000
503	-15512663.000
504	-15512287.000
505	-15516062.000
506	-15518220.000
507	-15517332.000
508	-15519198.000
509	-15521216.000
510	-15521469.000
511	-15521928.000
512	-15518602.000
513	-15516366.000
514	-15519565.000
515	-15520887.000
516	-15521166.000
517	-15521879.000
518	-15525632.000
519	-15527887.000
520	-15525339.000
521	-15519715.000
522	-15521044.000
523	-15526729.000
524	-15529753.000
525	-15531150.000
526	-15528206.000
527	-15523101.000
528	-15519202.000
529	-15524445.000
530	-15528658.000
531	-15522133.000
532	-15517505.000
533	-15519936.000
534	-15520265.000
535	-15519952.000
536	-15520516.000
537	-15519772.000
538	-15520220.000
539	-15519366.000
540	-15514433.000
541	-15512216.000
542	-15514984.000
543	-15513438.000
544	-15511950.000
545	-15515678.000
546	-15517310.000
547	-15518403.000
548	-15520207.000
549	-15517185.000
550	-15512779.000
551	-15511581.000
552	-15516399.000
553	-15519642.000
554	-15516245.000
555	-15512806.000
556	-15516383.000
557	-15519369.000
558	-15518538.000
559	-15517270.000
560	-15516064.000
561	-15514004.000
562	-15511515.000
563	-15511779.000
564	-15513142.000
565	-15516770.000
566	-15519513.000
567	-15518168.000
568	-15517333.000
569	-15520721.000
570	-15522898.000
571	-15519207.000
572	-15511613.000
573	-15511601.000
574	-15517599.000
575	-15518413.000
576	-15515216.000
577	-15513156.000
578	-15510223.000
579	-15510419.000
580	-15513227.000
581	-15515850.000
582	-15513727.000
583	-15512629.000
584	-15512395.000
585	-15513923.000
586	-15513475.000
587	-15511563.000
588	-15513845.000
589	-15516040.000
590	-15514073.000
591	-15511447.000
592	-15513641.000
593	-15514790.000
594	-15517386.000
595	-15522572.000
596	-15525912.000
597	-15528086.000
598	-15528176.000
599	-15524843.000
600	-15518334.000
601	-15515917.000
602	-15515733.000
603	-15512969.000
604	-15513869.000
605	-15518948.000
606	-15519016.000
607	-15513822.000
608	-15518864.000
609	-15523223.000
610	-15520788.000
611	-15516050.000
612	-15517609.000
