X	Y
119	-15398853.000
120	-15402287.000
121	-15408630.000
122	-15407595.000
123	-15401447.000
124	-15404061.000
125	-15414238.000
126	-15419610.000
127	-15416017.000
128	-15412503.000
129	-15417376.000
130	-15425637.000
131	-15431135.000
132	-15433477.000
133	-15429496.000
134	-15430904.000
135	-15440706.000
136	-15449807.000
137	-15454985.000
138	-15458742.000
139	-15465315.000
140	-15470196.000
141	-15473088.000
142	-15472888.000
143	-15467909.000
144	-15466955.000
145	-15470091.000
146	-15470135.000
147	-15470796.000
148	-15469826.000
149	-15471229.000
150	-15473687.000
151	-15467626.000
152	-15459102.000
153	-15458056.000
154	-15461901.000
155	-15463178.000
156	-15466247.000
157	-15469482.000
158	-15471525.000
159	-15472702.000
160	-15470376.000
161	-15465507.000
162	-15468860.000
163	-15472950.000
164	-15466153.000
165	-15462175.000
166	-15465648.000
167	-15466307.000
168	-15462344.000
169	-15457724.000
170	-15460492.000
171	-15464988.000
172	-15463482.000
173	-15457149.000
174	-15455222.000
175	-15457645.000
176	-15456117.000
177	-15458877.000
178	-15459069.000
179	-15455219.000
180	-15458489.000
181	-15465163.000
182	-15467730.000
183	-15468799.000
184	-15464259.000
185	-15457423.000
186	-15453041.000
187	-15448568.000
188	-15442835.000
189	-15443395.000
190	-15445699.000
191	-15446476.000
192	-15453792.000
193	-15459857.000
194	-15454477.000
195	-15450748.000
196	-15448186.000
197	-15444172.000
198	-15444222.000
199	-15449924.000
200	-15449228.000
201	-15440515.000
202	-15434810.000
203	-15425928.000
204	-15418424.000
205	-15418373.000
206	-15418700.000
207	-15416419.000
208	-15412624.000
209	-15406621.000
210	-15370917.000
211	-15230319.000
212	-14903112.000
213	-14385730.000
214	-13840310.000
215	-13422686.000
216	-13098871.000
217	-12666150.000
218	-11845032.000
219	-10481858.000
220	-8605517.000
221	-6811196.000
222	-5682103.000
223	-4819718.000
224	-4016016.500
225	-3293432.500
226	-2485075.250
227	-1885172.250
228	-1340263.000
229	-927634.438
230	-607443.562
231	-252748.312
232	-91588.961
233	-63880.789
