X	Y
945	-15516388.000
946	-15514478.000
947	-15513394.000
948	-15516342.000
949	-15519466.000
950	-15521168.000
951	-15521161.000
952	-15517686.000
953	-15515401.000
954	-15515830.000
955	-15514532.000
956	-15512766.000
957	-15510578.000
958	-15511682.000
959	-15514521.000
960	-15515809.000
961	-15514143.000
962	-15509196.000
963	-15504548.000
964	-15504483.000
965	-15510093.000
966	-15514782.000
967	-15515684.000
968	-15513949.000
969	-15504998.000
970	-15501466.000
971	-15505359.000
972	-15508125.000
973	-15508768.000
974	-15508445.000
975	-15510182.000
976	-15511009.000
977	-15510292.000
978	-15509846.000
979	-15504497.000
980	-15503735.000
981	-15504437.000
982	-15504561.000
983	-15506797.000
984	-15508383.000
985	-15506036.000
986	-15502799.000
987	-15500864.000
988	-15501433.000
989	-15503292.000
990	-15502380.000
991	-15496445.000
992	-15493181.000
993	-15491773.000
994	-15491252.000
995	-15488887.000
996	-15490051.000
997	-15488783.000
998	-15486722.000
999	-15482756.000
1000	-15467985.000
1001	-15434620.000
1002	-15326249.000
1003	-15110242.000
1004	-14796917.000
1005	-14416428.000
1006	-14073928.000
1007	-13783194.000
1008	-13493664.000
1009	-13063997.000
1010	-12355586.000
1011	-11198685.000
1012	-9614730.000
1013	-7873858.000
1014	-6376340.500
1015	-5281003.000
1016	-4337219.000
1017	-3543473.000
1018	-2901424.500
1019	-2439426.250
1020	-2129963.750
1021	-1854407.125
1022	-1667676.125
1023	-1574498.125
1024	-1521953.250
1025	-1522847.000
1026	-1572767.875
1027	-1632212.375
1028	-1675662.000
1029	-1708555.125
1030	-1736386.250
1031	-1782467.875
1032	-2088966.375
1033	-2908929.500
1034	-4022651.500
1035	-5209638.500
1036	-6497196.500
1037	-7722830.500
1038	-8689916.000
1039	-9588137.000
1040	-10362972.000
1041	-10984608.000
1042	-11560555.000
1043	-12053675.000
1044	-12501335.000
1045	-12948303.000
1046	-13325234.000
1047	-13712443.000
1048	-14032120.000
1049	-14289810.000
1050	-14509411.000
1051	-14683735.000
1052	-14821019.000
1053	-14923513.000
1054	-15000697.000
1055	-15072051.000
1056	-15138689.000
1057	-15196236.000
1058	-15239198.000
1059	-15271294.000
1060	-15296939.000
1061	-15314953.000
1062	-15327694.000
1063	-15332948.000
1064	-15323508.000
1065	-15305920.000
1066	-15295306.000
1067	-15288749.000
1068	-15278363.000
1069	-15262301.000
1070	-15245473.000
1071	-15226308.000
1072	-15212243.000
1073	-15199123.000
1074	-15180522.000
1075	-15160559.000
1076	-15143155.000
1077	-15129183.000
1078	-15123664.000
1079	-15122289.000
1080	-15128832.000
1081	-15146609.000
1082	-15166363.000
1083	-15166811.000
1084	-15168120.000
1085	-15184485.000
1086	-15202194.000
1087	-15217787.000
1088	-15225502.000
1089	-15223533.000
1090	-15218057.000
1091	-15218811.000
1092	-15221288.000
1093	-15225651.000
1094	-15227240.000
1095	-15226915.000
1096	-15232301.000
1097	-15245717.000
1098	-15255251.000
1099	-15261262.000
1100	-15269201.000
1101	-15277484.000
1102	-15286374.000
1103	-15300480.000
1104	-15315127.000
1105	-15328973.000
1106	-15340877.000
1107	-15348833.000
1108	-15350934.000
1109	-15352852.000
1110	-15361166.000
1111	-15370233.000
1112	-15377944.000
1113	-15386328.000
1114	-15392091.000
1115	-15392918.000
1116	-15394452.000
1117	-15393724.000
1118	-15394768.000
1119	-15397087.000
1120	-15401542.000
1121	-15403192.000
1122	-15408892.000
1123	-15409534.000
1124	-15407687.000
1125	-15408951.000
1126	-15412080.000
1127	-15418983.000
1128	-15422680.000
1129	-15423066.000
1130	-15428711.000
1131	-15435993.000
1132	-15445958.000
1133	-15453774.000
1134	-15456908.000
1135	-15458499.000
1136	-15465736.000
1137	-15475905.000
1138	-15482155.000
1139	-15480451.000
1140	-15475161.000
1141	-15474901.000
1142	-15478074.000
1143	-15485536.000
1144	-15487776.000
1145	-15487969.000
1146	-15484328.000
1147	-15481016.000
1148	-15483140.000
1149	-15489605.000
1150	-15492791.000
1151	-15497392.000
1152	-15500139.000
1153	-15501221.000
1154	-15504165.000
1155	-15503533.000
