x,intensity
591,-6350000.500
592,-6470640.500
593,-6631088.500
594,-6807472.500
595,-7001712.500
596,-7210480.500
597,-7436464.500
598,-7632560.000
599,-7795824.500
600,-7958576.500
601,-8127664.500
602,-8275056.000
603,-8397424.000
604,-8476080.000
605,-8514608.000
606,-8531696.000
607,-8529648.000
608,-8501872.000
609,-8446000.000
610,-8376816.000
611,-8298160.500
612,-8205744.500
613,-8095856.500
614,-8021488.500
615,-7989680.000
616,-7900848.000
617,-7753328.500
618,-7654192.500
619,-7597296.500
620,-7551408.000
621,-7513456.000
622,-7478064.000
623,-7445040.000
624,-7436528.000
625,-7450352.500
626,-7458800.500
627,-7464368.500
628,-7518128.500
629,-7625776.500
630,-7738288.500
631,-7856944.500
632,-7994544.500
633,-8159792.500
634,-8308976.000
635,-8451504.000
636,-8604080.000
637,-8767408.000
638,-8903728.000
639,-9013936.000
640,-9122608.000
641,-9226032.000
642,-9314224.000
643,-9386992.000
644,-9468592.000
645,-9558448.000
646,-9613616.000
647,-9640496.000
648,-9661680.000
649,-9680816.000
650,-9711663.000
651,-9757743.000
652,-9811824.000
653,-9874416.000
654,-9907311.000
655,-9913967.000
656,-9925679.000
657,-9946607.000
658,-9969711.000
659,-9992303.000
660,-9998895.000
661,-9984683.000
662,-9998251.000
663,-10038639.000
664,-10069103.000
665,-10087407.000
666,-10099183.000
667,-10107823.000
668,-10105903.000
669,-10090031.000
670,-10097711.000
671,-10131311.000
672,-10154287.000
673,-10170479.000
674,-10177903.000
675,-10178671.000
676,-10185583.000
677,-10193839.000
678,-10218095.000
679,-10253487.000
680,-10275439.000
681,-10285359.000
682,-10278638.000
683,-10253807.000
684,-10262895.000
685,-10304111.000
686,-10334319.000
687,-10354095.000
688,-10348783.000
689,-10322542.000
690,-10318767.000
691,-10341039.000
692,-10340911.000
693,-10323951.000
694,-10324463.000
695,-10340207.000
696,-10342319.000
697,-10328108.000
698,-10332588.000
699,-10356783.000
700,-10351983.000
701,-10312111.000
702,-10297263.000
703,-10306095.000
704,-10299887.000
705,-10278063.000
706,-10261231.000
707,-10251311.000
708,-10203247.000
709,-10122799.000
710,-10064879.000
711,-10031471.000
712,-9967023.000
713,-9874799.000
714,-9801775.000
715,-9743407.000
716,-9668527.000
717,-9577839.000
718,-9460591.000
719,-9316271.000
720,-9182256.000
721,-9059760.000
722,-8937648.000
723,-8814192.000
724,-8685551.000
725,-8545008.000
726,-8374064.000
727,-8168106.000
728,-8016810.000
729,-7921455.500
730,-7825711.500
731,-7734383.500
732,-7679983.500
733,-7664239.000
734,-7656175.000
735,-7660655.500
736,-7695599.500
737,-7761263.500
738,-7821552.000
739,-7878192.000
740,-7977392.000
741,-8115567.500
742,-8230575.500
743,-8319279.000
744,-8408816.000
745,-8497648.000
746,-8555823.000
747,-8588911.000
748,-8597039.000
749,-8582639.000
750,-8557039.000
751,-8519151.000
752,-8440367.000
753,-8321711.500
754,-8161839.000
755,-7961135.000
756,-7750639.000
757,-7537583.500
758,-7323503.500
759,-7103279.500
760,-6887279.000
761,-6670959.500
762,-6471151.500
763,-6294447.500
764,-6121903.000
765,-5954351.000
766,-5875695.500
767,-5888879.500
768,-5871535.500
769,-5823023.500
770,-5861872.000
771,-5987952.000
772,-6155312.000
773,-6366575.500
774,-6583151.500
775,-6810095.500
776,-7053999.500
777,-7311343.500
778,-7512431.500
779,-7670255.500
780,-7869999.500
781,-8109679.000
782,-8271343.000
783,-8363887.000
784,-8429103.000
785,-8461487.000
786,-8457007.000
787,-8417967.000
788,-8368815.000
789,-8316207.000
790,-8222383.000
791,-8088367.000
792,-7984431.000
793,-7913775.000
794,-7822383.500
795,-7708143.500
796,-7630831.000
797,-7595375.000
798,-7566575.000
799,-7549167.000
800,-7512303.000
801,-7460399.000
802,-7480175.500
803,-7570735.500
804,-7652975.000
805,-7726383.000
806,-7825006.500
807,-7948398.500
808,-8104110.500
809,-8288622.500
810,-8474479.000
811,-8658927.000
812,-8828079.000
813,-8986607.000
814,-9161582.000
815,-9348526.000
816,-9491758.000
817,-9584367.000
818,-9669679.000
819,-9749551.000
820,-9835119.000
821,-9924398.000
822,-9992238.000
823,-10034350.000
824,-10072878.000
825,-10107630.000
826,-10144814.000
827,-10183022.000
828,-10232814.000
829,-10293614.000
830,-10337134.000
831,-10369838.000
832,-10410222.000
833,-10456558.000
834,-10496749.000
835,-10532781.000
836,-10564910.000
837,-10584430.000
838,-10593710.000
839,-10593902.000
840,-10612910.000
841,-10653102.000
842,-10669294.000
843,-10655534.000
844,-10642350.000
845,-10627182.000
846,-10637294.000
847,-10667502.000
848,-10659310.000
849,-10614958.000
850,-10609454.000
851,-10647214.000
852,-10659374.000
853,-10646126.000
854,-10651502.000
855,-10672686.000
856,-10684910.000
857,-10683438.000
858,-10677806.000
859,-10668782.000
860,-10647077.000
861,-10613669.000
862,-10603310.000
863,-10614893.000
864,-10625197.000
865,-10631854.000
866,-10620845.000
867,-10589614.000
868,-10570030.000
869,-10563822.000
870,-10539758.000
871,-10502510.000
872,-10485678.000
873,-10490350.000
874,-10465710.000
875,-10412270.000
876,-10351278.000
877,-10282670.000
878,-10224686.000
879,-10181677.000
880,-10107884.000
881,-10007470.000
882,-9906094.000
883,-9802286.000
884,-9682862.000
885,-9545326.000
886,-9401582.000
887,-9250477.000
888,-9095406.000
889,-8937646.000
890,-8762158.000
891,-8567598.000
892,-8417710.000
893,-8307054.000
894,-8163502.000
895,-7987758.000
896,-7866350.000
897,-7798254.000
898,-7738606.000
899,-7686638.000
900,-7669486.000
901,-7688110.000
902,-7719662.000
903,-7764462.000
904,-7850414.000
905,-7979309.500
906,-8096238.000
907,-8205230.000
908,-8300398.000
909,-8382062.000
910,-8445230.000
911,-8492398.000
912,-8489134.000
913,-8437102.000
914,-8351725.500
915,-8226989.500
916,-8074221.500
917,-7886318.000
918,-7678702.000
919,-7454318.500
920,-7247918.000
921,-7058158.000
922,-6803629.500
923,-6491053.500
924,-6223534.000
925,-6000301.500
926,-5802029.500
927,-5625454.000
928,-5502958.000
929,-5437678.000
930,-5436718.000
931,-5495085.500
932,-5564910.000
933,-5648878.500
934,-5808366.500
935,-6053038.000
936,-6315374.000
937,-6597806.000
938,-6889197.500
939,-7179309.500
940,-7464366.000
941,-7743150.000
942,-7946606.000
943,-8075757.500
944,-8190317.500
945,-8288621.500
946,-8328429.500
947,-8308333.500
948,-8264557.500
949,-8202669.500
950,-8126509.500
951,-8035373.500
952,-7954669.500
953,-7883629.000
954,-7790765.500
955,-7679853.500
956,-7619757.500
957,-7605805.500
958,-7564973.500
959,-7498349.500
960,-7477549.500
961,-7508397.500
962,-7580397.500
963,-7690477.000
964,-7805997.000
965,-7924205.000
966,-8065453.000
967,-8226925.000
968,-8398893.000
969,-8584173.000
970,-8781037.000
971,-8989804.000
972,-9180652.000
973,-9353837.000
974,-9503213.000
975,-9627565.000
976,-9742764.000
977,-9847276.000
978,-9948269.000
979,-10047596.000
980,-10129260.000
981,-10195500.000
982,-10253420.000
983,-10311852.000
984,-10356268.000
985,-10387885.000
986,-10420461.000
987,-10449133.000
988,-10504941.000
989,-10588907.000
990,-10642796.000
991,-10669164.000
992,-10695980.000
993,-10725548.000
994,-10759277.000
995,-10795117.000
996,-10814701.000
997,-10820333.000
998,-10821805.000
999,-10812332.000
1000,-10819373.000
1001,-10843693.000
1002,-10860717.000
1003,-10874988.000
1004,-10896621.000
1005,-10922220.000
1006,-10922796.000
1007,-10903148.000
1008,-10895532.000
1009,-10896493.000
1010,-10909612.000
1011,-10933932.000
1012,-10931373.000
1013,-10901101.000
1014,-10889709.000
1015,-10901740.000
1016,-10910698.000
1017,-10916970.000
1018,-10904172.000
1019,-10874348.000
1020,-10849965.000
1021,-10831725.000
1022,-10823277.000
1023,-10823085.000
1024,-10796204.000
1025,-10744556.000
1026,-10701292.000
1027,-10664108.000
1028,-10630444.000
1029,-10598893.000
1030,-10545068.000
1031,-10464556.000
1032,-10369196.000
1033,-10257836.000
1034,-10141549.000
1035,-10021485.000
1036,-9913004.000
1037,-9816620.000
1038,-9683756.000
1039,-9505260.000
1040,-9320940.000
1041,-9142444.000
1042,-8966316.000
1043,-8787820.000
1044,-8603564.000
1045,-8411820.000
1046,-8292716.500
1047,-8243884.000
1048,-8192812.000
1049,-8135660.500
1050,-8082732.500
1051,-8032556.500
1052,-8060204.500
1053,-8164204.500
1054,-8250732.500
1055,-8319148.500
1056,-8390765.000
1057,-8464236.000
1058,-8530540.000
1059,-8589164.000
1060,-8612652.000
1061,-8598380.000
1062,-8547372.000
1063,-8460012.000
1064,-8333676.000
1065,-8169516.000
1066,-7964012.000
1067,-7719596.500
1068,-7471916.000
1069,-7228652.000
1070,-6920812.000
1071,-6565484.000
1072,-6275884.000
1073,-6047276.000
1074,-5869292.000
1075,-5740972.000
1076,-5678956.500
1077,-5689836.500
1078,-5732332.500
1079,-5804652.500
1080,-5903788.000
1081,-6031468.000
1082,-6252076.000
1083,-6572460.000
1084,-6858603.500
1085,-7106668.000
1086,-7372332.000
1087,-7654252.500
1088,-7872364.000
1089,-8023084.000
1090,-8186412.000
1091,-8369964.000
1092,-8472876.000
1093,-8501996.000
1094,-8486444.000
1095,-8434156.000
1096,-8365164.000
1097,-8278764.000
1098,-8193515.500
1099,-8109740.000
1100,-8023596.000
1101,-7934764.000
1102,-7864940.000
1103,-7814828.000
1104,-7804076.000
1105,-7836396.000
1106,-7852588.000
1107,-7852460.000
1108,-7903148.000
1109,-8004011.500
1110,-8137324.000
1111,-8305899.500
1112,-8471596.000
1113,-8631020.000
1114,-8823148.000
1115,-9035114.000
1116,-9238057.000
1117,-9431084.000
1118,-9602924.000
1119,-9753388.000
1120,-9886699.000
1121,-10001516.000
1122,-10081516.000
1123,-10126700.000
1124,-10195628.000
1125,-10287852.000
1126,-10370027.000
1127,-10438508.000
1128,-10492588.000
1129,-10530668.000
1130,-10585004.000
1131,-10654060.000
1132,-10714924.000
1133,-10769580.000
1134,-10804204.000
1135,-10819308.000
1136,-10851052.000
1137,-10901227.000
1138,-10940138.000
1139,-10966443.000
1140,-10978219.000
1141,-10981227.000
1142,-10996843.000
1143,-11030443.000
1144,-11049707.000
1145,-11058987.000
1146,-11069547.000
1147,-11081066.000
1148,-11090474.000
1149,-11089835.000
1150,-11101355.000
1151,-11124395.000
1152,-11145323.000
1153,-11167594.000
1154,-11170346.000
1155,-11148138.000
1156,-11127915.000
1157,-11111913.000
1158,-11087850.000
1159,-11059625.000
1160,-11036907.000
1161,-11024810.000
1162,-11023275.000
1163,-11028586.000
1164,-11026538.000
1165,-11012906.000
1166,-10983722.000
1167,-10935915.000
1168,-10879659.000
1169,-10816810.000
1170,-10748842.000
1171,-10675818.000
1172,-10592491.000
1173,-10497194.000
1174,-10394283.000
1175,-10290282.000
1176,-10152298.000
1177,-9979242.000
1178,-9809514.000
1179,-9632619.000
1180,-9444267.000
1181,-9248747.000
1182,-9091306.000
1183,-8979946.000
1184,-8843690.000
1185,-8678122.000
1186,-8553834.000
1187,-8475562.000
1188,-8416938.000
1189,-8378922.500
1190,-8375594.500
1191,-8405291.000
1192,-8444715.000
1193,-8493291.000
1194,-8534955.000
1195,-8566251.000
1196,-8627691.000
1197,-8719658.000
1198,-8754602.000
1199,-8732266.000
1200,-8691882.000
1201,-8630186.000
1202,-8505002.000
1203,-8314858.500
1204,-8105450.000
1205,-7880298.000
1206,-7626922.000
1207,-7338538.000
1208,-7073834.000
1209,-6822122.000
1210,-6597418.000
1211,-6392490.000
1212,-6211178.500
1213,-6050154.500
1214,-5978538.500
1215,-5995178.000
1216,-6053226.000
1217,-6159466.000
1218,-6336298.000
1219,-6578858.000
1220,-6822314.500
1221,-7066987.000
1222,-7363819.000
1223,-7720171.000
1224,-8005547.000
1225,-8221099.000
1226,-8423787.000
1227,-8612523.000
1228,-8751595.000
1229,-8837931.000
1230,-8888811.000
1231,-8905835.000
1232,-8879339.000
1233,-8808939.000
1234,-8714795.000
1235,-8599595.000
1236,-8518251.000
1237,-8474154.000
1238,-8431211.000
1239,-8393643.000
1240,-8408299.000
1241,-8475755.000
1242,-8524075.000
1243,-8553515.000
1244,-8626859.000
1245,-8742507.000
1246,-8874411.000
1247,-9019562.000
1248,-9191019.000
1249,-9385770.000
1250,-9571306.000
1251,-9744746.000
1252,-9898347.000
1253,-10028075.000
1254,-10162859.000
1255,-10305259.000
1256,-10429163.000
1257,-10534250.000
1258,-10623466.000
1259,-10700459.000
1260,-10754347.000
1261,-10786923.000
1262,-10837866.000
1263,-10909098.000
1264,-10968683.000
1265,-11019753.000
1266,-11061673.000
1267,-11097833.000
1268,-11137770.000
1269,-11184938.000
1270,-11223016.000
1271,-11255849.000
1272,-11292135.000
1273,-11324904.000
1274,-11345319.000
1275,-11352233.000
1276,-11354537.000
1277,-11348070.000
1278,-11337955.000
1279,-11338061.000
1280,NaN
