x,intensity
354,-6667758.500
355,-6552110.500
356,-6465967.000
357,-6391535.000
358,-6331119.000
359,-6278639.000
360,-6239086.500
361,-6222831.000
362,-6204719.000
363,-6179951.000
364,-6181231.500
365,-6244975.000
366,-6358639.000
367,-6484590.500
368,-6603822.500
369,-6736942.500
370,-6886895.000
371,-7016687.000
372,-7138542.500
373,-7299822.500
374,-7481966.500
375,-7645614.500
376,-7792814.500
377,-7936814.500
378,-8053806.500
379,-8134574.500
380,-8209582.500
381,-8278062.500
382,-8338926.500
383,-8373870.500
384,-8372142.500
385,-8385518.500
386,-8413039.000
387,-8412271.000
388,-8387055.000
389,-8357231.000
390,-8331695.000
391,-8313297.500
392,-8294161.000
393,-8266286.500
394,-8229870.500
395,-8182062.500
396,-8128750.500
397,-8066990.500
398,-8013358.500
399,-7986670.500
400,-7971118.500
401,-7940142.500
402,-7888686.500
403,-7804334.500
404,-7696878.500
405,-7584303.000
406,-7470831.000
407,-7388911.000
408,-7346927.000
409,-7309551.000
410,-7246511.000
411,-7170927.000
412,-7096687.000
413,-7073455.000
414,-7078063.000
415,-7057199.000
416,-7052271.000
417,-7091311.000
418,-7142575.000
419,-7201071.000
420,-7270703.000
421,-7368943.000
422,-7491055.000
423,-7602991.000
424,-7722287.000
425,-7855087.000
426,-7972271.000
427,-8069359.000
428,-8174191.000
429,-8299375.000
430,-8425519.000
431,-8536047.000
432,-8638319.000
433,-8718895.000
434,-8789871.000
435,-8860719.000
436,-8923695.000
437,-8971055.000
438,-9006511.000
439,-9038319.000
440,-9077871.000
441,-9119599.000
442,-9156143.000
443,-9184175.000
444,-9203695.000
445,-9208175.000
446,-9212847.000
447,-9236911.000
448,-9280943.000
449,-9325295.000
450,-9352239.000
451,-9352559.000
452,-9353391.000
453,-9376879.000
454,-9405487.000
455,-9426735.000
456,-9444972.000
457,-9461611.000
458,-9465199.000
459,-9455407.000
460,-9437551.000
461,-9432623.000
462,-9443055.000
463,-9455535.000
464,-9456111.000
465,-9443695.000
466,-9434543.000
467,-9448367.000
468,-9468911.000
469,-9479087.000
470,-9479791.000
471,-9470511.000
472,-9470895.000
473,-9477103.000
474,-9473199.000
475,-9477166.000
476,-9496942.000
477,-9505135.000
478,-9504623.000
479,-9507119.000
480,-9513391.000
481,-9510191.000
482,-9500591.000
483,-9484079.000
484,-9468399.000
485,-9459631.000
486,-9459823.000
487,-9462703.000
488,-9456239.000
489,-9440815.000
490,-9422703.000
491,-9405487.000
492,-9390767.000
493,-9380719.000
494,-9374255.000
