x,intensity
143,-16436544
144,-16439224
145,-16446093
146,-16442411
147,-16433484
148,-16432703
149,-16437454
150,-16432132
151,-16423274
152,-16423673
153,-16432994
154,-16442177
155,-16445678
156,-16446395
157,-16445999
158,-16440972
159,-16436905
160,-16439052
161,-16438212
162,-16436425
163,-16434684
164,-16427990
165,-16426523
166,-16432086
167,-16434063
168,-16440236
169,-16449350
170,-16452144
171,-16453597
172,-16451375
173,-16445975
174,-16443178
175,-16444387
176,-16447639
177,-16444506
178,-16431727
179,-16432477
180,-16443851
181,-16441667
182,-16441184
183,-16445444
184,-16441375
185,-16433852
186,-16437482
187,-16448361
188,-16447862
189,-16441148
190,-16437767
191,-16440250
192,-16444985
193,-16442544
194,-16441509
195,-16444633
196,-16439217
197,-16431949
198,-16432070
199,-16435543
200,-16435688
201,-16432968
202,-16434244
203,-16435168
204,-16434610
205,-16437360
206,-16442959
207,-16445890
208,-16446966
209,-16446644
210,-16438661
211,-16434463
212,-16440401
213,-16444795
214,-16446219
215,-16447433
216,-16445008
217,-16439651
218,-16434489
219,-16433316
220,-16438217
221,-16444454
222,-16448145
223,-16450802
224,-16446586
225,-16439161
226,-16435618
227,-16432905
228,-16435936
229,-16445041
230,-16447280
231,-16443619
232,-16444341
233,-16449156
234,-16451564
235,-16451392
236,-16453170
237,-16454088
238,-16448568
239,-16444181
240,-16440643
241,-16421368
242,-16343493
243,-16191283
244,-16019981
245,-15789225
246,-15410003
247,-14741918
248,-13699462
249,-12542187
250,-11556464
251,-10943293
252,-10799135
253,-10801233
254,-10884015
255,-11195372
256,-11573662
257,-11861273
258,-12228487
259,-12762471
260,-13198472
261,-13507082
262,-13817901
263,-14119854
264,-14379405
265,-14633431
266,-14894736
267,-15122615
268,-15339786
269,-15542751
270,-15718208
271,-15858457
272,-15966290
273,-16056140
274,-16132490
275,-16202706
276,-16261717
277,-16309055
278,-16347456
279,-16379579
280,-16399974
281,-16404325
282,-16403611
283,-16411388
284,-16415672
285,-16407737
286,-16412161
287,-16430887
288,-16442905
289,-16442412
290,-16432462
291,-16425633
292,-16424499
293,-16419711
294,-16420917
295,-16432831
296,-16444037
297,-16443684
298,-16438103
299,-16440310
300,-16442289
301,-16435536
302,-16431086
303,-16434373
304,-16439610
305,-16445663
306,-16450812
307,-16451583
308,-16445658
309,-16440679
310,-16440787
311,-16441166
312,-16442525
313,-16439499
314,-16421086
315,-16410240
316,-16427112
317,-16445661
318,-16445780
319,-16438514
320,-16437590
321,-16442098
322,-16445035
323,-16448618
324,-16447768
325,-16439824
326,-16436766
327,-16440513
328,-16445190
329,-16445843
330,-16437334
331,-16432786
332,-16439194
333,-16439985
334,-16437085
335,-16439491
336,-16435726
337,-16432437
338,-16438121
339,-16444022
340,-16446329
341,-16439389
342,-16434646
343,-16439486
344,-16442267
345,-16439718
346,-16440126
347,-16443900
348,-16447041
349,-16451190
350,-16449407
351,-16439641
352,-16436148
353,-16439655
354,-16443460
355,-16446132
356,-16445785
357,-16442223
358,-16442391
359,-16444691
360,-16438833
361,-16434433
362,-16441550
363,-16448049
364,-16447941
365,-16447185
366,-16449119
367,-16452116
368,-16449729
369,-16443178
370,-16438487
371,-16436618
372,-16435772
373,-16432392
374,-16431760
375,-16436459
376,-16438226
377,-16434542
378,-16432489
379,-16431839
380,-16431239
381,-16435388
382,-16440867
383,-16440040
384,-16439391
385,-16444397
386,-16444276
387,-16440851
388,-16439013
389,-16440805
390,-16442177
391,-16429321
392,-16424613
393,-16437610
394,-16447510
395,-16449974
396,-16444315
397,-16436069
398,-16433747
399,-16434862
400,-16438045
401,-16438069
402,-16438762
403,-16444570
404,-16443767
405,-16433913
406,-16432516
407,-16439355
408,-16442296
409,-16444104
410,-16442496
411,-16442376
412,-16449513
413,-16449948
414,-16438888
415,-16435067
416,-16442837
417,-16445894
418,-16441494
419,-16438506
420,-16436003
421,-16432907
422,-16437173
423,-16446011
424,-16452119
425,-16452938
426,-16447346
427,-16441988
428,-16441461
429,-16443398
430,-16446938
431,-16448797
432,-16448902
433,-16447888
434,-16445764
435,-16444691
436,-16444761
437,-16442416
438,-16441571
439,-16442028
440,-16437869
441,-16434279
442,-16438001
443,-16442712
444,-16438172
445,-16426835
446,-16426200
447,-16440655
448,-16451053
449,-16452187
450,-16449094
451,-16440547
452,-16430749
453,-16428049
454,-16436620
455,-16448875
456,-16449966
457,-16444323
458,-16443950
459,-16442337
460,-16437814
461,-16436771
462,-16441897
463,-16444715
464,-16438841
465,-16436482
466,-16438265
467,-16436541
468,-16438425
469,-16443910
470,-16445956
471,-16446595
472,-16447685
473,-16448924
474,-16446435
475,-16441681
476,-16440957
477,-16442130
478,-16443279
479,-16443074
480,-16435332
481,-16429108
482,-16433194
483,-16437599
484,-16438002
485,-16439285
486,-16441767
487,-16442136
488,-16443230
489,-16443535
490,-16441864
491,-16442108
492,-16444205
493,-16446335
494,-16444057
495,-16438295
496,-16440462
497,-16446227
498,-16447517
499,-16448905
500,-16448317
501,-16440338
502,-16431722
503,-16436593
504,-16444809
505,-16444750
506,-16445587
507,-16448272
508,-16445084
509,-16442838
510,-16447818
511,-16446350
512,-16435548
513,-16437228
514,-16447932
515,-16451567
516,-16450826
517,-16447772
518,-16443596
519,-16439135
520,-16439682
521,-16443035
522,-16438550
523,-16435943
524,-16443181
525,-16445786
526,-16442711
527,-16442208
528,-16443411
529,-16440421
530,-16432082
531,-16432162
532,-16440982
533,-16443249
534,-16440460
535,-16441060
536,-16443157
537,-16446057
538,-16448272
539,-16448750
540,-16446206
541,-16438393
542,-16437282
543,-16441732
544,-16445500
545,-16448434
546,-16449779
547,-16449342
548,-16445614
549,-16440132
550,-16439392
551,-16443543
552,-16446664
553,-16443887
554,-16431857
555,-16424701
556,-16432976
557,-16443408
558,-16444250
559,-16440613
560,-16436375
561,-16429023
562,-16426949
563,-16439176
564,-16452578
565,-16453217
566,-16446403
567,-16440384
568,-16438644
569,-16436023
570,-16433092
571,-16437529
572,-16444892
573,-16444504
574,-16439371
575,-16439928
576,-16441201
577,-16439561
578,-16435951
579,-16438525
580,-16445524
581,-16445807
582,-16444988
583,-16446710
584,-16447416
585,-16444284
586,-16439748
587,-16436225
588,-16435722
589,-16437976
590,-16438467
591,-16440629
592,-16441916
593,-16441552
594,-16448901
595,-16456109
596,-16455654
597,-16450544
598,-16444066
599,-16443218
600,-16445354
601,-16438289
602,-16437922
603,-16449518
604,-16454398
605,-16448226
606,-16436194
607,-16428368
608,-16433547
609,-16443369
610,-16443866
611,-16444407
612,-16447339
613,-16442222
614,-16432009
615,-16431339
616,-16438447
617,-16436947
618,-16434744
619,-16437790
620,-16436729
621,-16437525
622,-16437332
623,-16426402
624,-16425721
625,-16438110
626,-16444452
627,-16443265
628,-16441882
629,-16441945
630,-16444823
631,-16448413
632,-16446006
633,-16442143
634,-16442474
635,-16442476
636,-16442937
637,-16446464
638,-16444693
639,-16436170
640,-16431571
641,-16433765
642,-16434061
643,-16435680
644,-16436380
645,-16439010
646,-16442481
647,-16436401
648,-16432098
649,-16435134
650,-16432341
651,-16429491
652,-16435397
653,-16442072
654,-16443977
655,-16445319
656,-16447641
657,-16449675
658,-16449264
659,-16445705
660,-16438471
661,-16432334
662,-16434658
663,-16442045
664,-16444212
665,-16444174
666,-16444610
667,-16439774
668,-16435674
669,-16441920
670,-16447661
671,-16442215
672,-16435685
673,-16434289
674,-16433573
675,-16437204
676,-16440116
677,-16435412
678,-16433210
679,-16441515
680,-16448180
681,-16444679
682,-16440895
683,-16438629
684,-16434047
685,-16432268
686,-16436893
687,-16444867
688,-16447846
689,-16443048
690,-16435625
691,-16433550
692,-16437014
693,-16437723
694,-16439341
695,-16441922
696,-16436035
697,-16430007
698,-16436758
699,-16445586
700,-16445526
701,-16443828
702,-16443603
703,-16442916
704,-16443401
705,-16446341
706,-16445833
707,-16436230
708,-16428688
709,-16432873
710,-16441318
711,-16443855
712,-16441619
713,-16442330
714,-16446621
715,-16445774
716,-16435688
717,-16432639
718,-16438937
719,-16436874
720,-16433316
721,-16439784
722,-16445593
723,-16443482
724,-16438856
725,-16434600
726,-16438100
727,-16444858
728,-16438935
729,-16432797
730,-16432854
731,-16433093
732,-16434621
733,-16439285
734,-16442993
735,-16439629
736,-16436437
737,-16441691
738,-16445854
739,-16442283
740,-16440347
741,-16441208
742,-16442702
743,-16445124
744,-16447351
745,-16447699
746,-16447955
747,-16447165
748,-16442659
749,-16432914
750,-16424137
751,-16427175
752,-16436811
753,-16440599
754,-16440442
755,-16443742
756,-16435836
757,-16420776
758,-16425394
759,-16434240
760,-16432928
761,-16437695
762,-16432411
763,-16392651
764,-16326613
765,-16226051
766,-16095419
767,-15878902
768,-15478716
769,-14903560
770,-14145827
771,-13499482
772,-13139939
773,-12905838
774,-12846942
775,-12978699
776,-13167058
777,-13381796
778,-13612444
779,-13845167
780,-14086722
781,-14352749
782,-14607374
783,-14818437
784,-15015885
785,-15219240
786,-15407724
787,-15596270
788,-15778227
789,-15927855
790,-16042436
791,-16123551
792,-16193137
793,-16256090
794,-16296843
795,-16320479
796,-16349570
797,-16376351
798,-16390039
799,-16406146
800,-16420178
801,-16427421
802,-16433018
803,-16433839
804,-16428573
805,-16430909
806,-16439107
807,-16440835
808,-16441829
809,-16440813
810,-16437122
811,-16436683
812,-16440441
813,-16442738
814,-16434498
815,-16427690
816,-16436995
817,-16447222
818,-16445703
819,-16439822
820,-16441788
821,-16443688
822,-16433167
823,-16426109
824,-16430226
825,-16440930
826,-16449535
827,-16448861
828,-16445286
829,-16444419
830,-16446148
831,-16444534
832,-16439404
833,-16436294
834,-16438521
835,-16443228
836,-16441875
837,-16439749
838,-16438100
839,-16435782
840,-16435822
841,-16435836
842,-16432677
843,-16424157
844,-16422079
845,-16434665
846,-16438765
847,-16434603
848,-16438830
849,-16443914
850,-16440231
851,-16430754
852,-16428996
853,-16427612
854,-16425892
855,-16434178
856,-16440384
857,-16439832
858,-16437720
859,-16433453
860,-16434732
861,-16442160
862,-16443070
863,-16434782
864,-16426321
865,-16429141
866,-16440024
867,-16445740
868,-16445527
869,-16441582
870,-16443543
871,-16449122
872,-16441853
873,-16433781
874,-16434942
875,-16438196
876,-16438305
877,-16443119
878,-16448771
879,-16439957
880,-16434873
881,-16445346
882,-16452383
883,-16446798
884,-16432935
885,-16424382
886,-16428007
887,-16435280
888,-16440096
889,-16444842
890,-16448283
891,-16446879
892,-16443569
893,-16437673
894,-16434927
895,-16440521
896,-16440359
897,-16433453
898,-16437384
899,-16448522
900,-16450458
901,-16449274
902,-16449676
903,-16445200
904,-16437333
905,-16433774
906,-16435203
907,-16432587
908,-16434473
909,-16445266
910,-16451874
911,-16453348
912,-16447855
913,-16435193
914,-16431055
915,-16436413
916,-16440942
917,-16441488
918,-16444262
919,-16450098
920,-16452456
921,-16450764
922,-16443354
923,-16442165
924,-16448135
925,-16447341
926,-16439835
927,-16432215
928,-16428101
929,-16432573
930,-16441425
931,-16444780
932,-16444035
933,-16442004
934,-16440318
935,-16441687
936,-16444605
937,-16443968
938,-16440917
939,-16444573
940,-16448878
941,-16444591
942,-16440645
943,-16441311
944,-16441904
945,-16442513
946,-16443886
947,-16447477
948,-16447247
949,-16441220
950,-16440770
951,-16443596
952,-16442745
953,-16443499
954,-16445995
955,-16448808
956,-16450857
957,-16451380
958,-16452985
959,-16452996
960,-16446866
961,-16437764
962,-16432697
963,-16435976
964,-16444875
965,-16451314
966,-16451335
967,-16445566
968,-16441870
969,-16442323
970,-16442025
971,-16440997
972,-16439289
973,-16441034
974,-16445700
975,-16445898
976,-16443269
977,-16442433
978,-16442388
979,-16443878
980,-16448583
981,-16453329
982,-16455568
983,-16453493
984,-16448152
985,-16442069
986,-16443218
987,-16447597
988,-16442579
989,-16438370
990,-16439472
991,-16436986
992,-16437527
993,-16441299
994,-16446805
995,-16451803
996,-16447735
997,-16439418
998,-16436224
999,-16435349
1000,-16436491
1001,-16438838
1002,-16435512
1003,-16429997
1004,-16426498
1005,-16420364
1006,-16377662
1007,-16283559
1008,-16183570
1009,-16045898
1010,-15813000
1011,-15383857
1012,-14722166
1013,-14020618
1014,-13371723
1015,-12884290
1016,-12684169
1017,-12567788
1018,-12563692
1019,-12758195
1020,-12972265
1021,-13154470
1022,-13421838
1023,-13764462
1024,-14053644
1025,-14294619
1026,-14546858
1027,-14791136
1028,-15003236
1029,-15211492
1030,-15398582
1031,-15577489
1032,-15769205
1033,-15927126
1034,-16032664
1035,-16113697
1036,-16186604
1037,-16247396
1038,-16289391
1039,-16325409
1040,-16363887
1041,-16391953
1042,-16406027
1043,-16410742
1044,-16418882
1045,-16429037
1046,-16430018
1047,-16430274
1048,-16432216
1049,-16431141
1050,-16433703
1051,-16439182
1052,-16439713
1053,-16440914
1054,-16443484
1055,-16444156
1056,-16444218
1057,-16444146
1058,-16444410
1059,-16448835
1060,-16449610
1061,-16445263
1062,-16441565
1063,-16440861
1064,-16441394
1065,-16441187
1066,-16442839
1067,-16441290
1068,-16439176
1069,-16439511
1070,-16440091
1071,-16441878
1072,-16441268
1073,-16438302
1074,-16438403
1075,-16442302
1076,-16444436
1077,-16447045
1078,-16447910
1079,-16444536
1080,-16444412
1081,-16448259
1082,-16447228
1083,-16444383
1084,-16443345
1085,-16441516
1086,-16443053
1087,-16443834
1088,-16440955
1089,-16440773
1090,-16444934
1091,-16448538
1092,-16449321
1093,-16446261
1094,-16440322
1095,-16442606
1096,-16447177
1097,-16439444
1098,-16431313
1099,-16435204
1100,-16443839
1101,-16445223
1102,-16441381
1103,-16440567
1104,-16439620
1105,-16431778
1106,-16428825
1107,-16432971
1108,-16436338
1109,-16441384
1110,-16443489
1111,-16439635
1112,-16441857
1113,-16446784
1114,-16444370
1115,-16439321
1116,-16433994
1117,-16427884
1118,-16431054
1119,-16441836
1120,-16442808
1121,-16437319
1122,-16434455
1123,-16433933
1124,-16437301
1125,-16443016
1126,-16443541
1127,-16438029
1128,-16437804
1129,-16441205
1130,-16438899
1131,-16440543
1132,-16445522
1133,-16449320
1134,-16451812
1135,-16451950
1136,-16447220
1137,-16443897
1138,-16446970
1139,-16450039
1140,-16447380
1141,-16438705
1142,-16433449
1143,-16432919
1144,-16436548
1145,-16442355
1146,-16442691
1147,-16442784
1148,-16447062
1149,-16447381
1150,-16443938
1151,-16445725
1152,-16447899
1153,-16449074
1154,-16451304
1155,-16450795
1156,-16447997
1157,-16447657
1158,-16445461
1159,-16439807
1160,-16441793
1161,-16444097
1162,-16440815
1163,-16441202
1164,-16444199
1165,-16443307
1166,-16439385
1167,-16438870
1168,-16443315
1169,-16445370
1170,-16443538
1171,-16445330
1172,-16447955
1173,-16443979
1174,-16436171
1175,-16435971
1176,-16442660
1177,-16445806
1178,-16442735
1179,-16437352
1180,-16432842
1181,-16434877
1182,-16440373
1183,-16446685
1184,-16453017
1185,-16450899
1186,-16445081
1187,-16445637
1188,-16449447
1189,-16450558
1190,-16446333
1191,-16432097
1192,-16423656
1193,-16433101
1194,-16442246
1195,-16443135
1196,-16447343
1197,-16452720
1198,-16449213
1199,-16442180
1200,-16443168
1201,-16449623
1202,-16452589
1203,-16448987
1204,-16441121
1205,-16434231
1206,-16431976
1207,-16428816
1208,-16428737
1209,-16436234
1210,-16439898
1211,-16440277
1212,-16443780
1213,-16450306
1214,-16451376
1215,-16442442
1216,-16437868
1217,-16442898
1218,-16442868
1219,-16436600
1220,-16439313
1221,-16445560
1222,-16442442
1223,-16439639
1224,-16445120
1225,-16451290
1226,-16451252
1227,-16449091
1228,-16448849
1229,-16448183
1230,-16441330
1231,-16431842
1232,-16429735
1233,-16436362
1234,-16441856
1235,-16437132
1236,-16424049
1237,-16413435
1238,-16421599
1239,-16442839
1240,-16452402
1241,-16450736
1242,-16448246
1243,-16441852
1244,-16439661
1245,-16443068
1246,-16445519
1247,-16447045
1248,-16448396
1249,-16450379
1250,-16450756
1251,-16442906
1252,-16430699
1253,-16428518
1254,-16437087
1255,-16441758
1256,-16436765
1257,-16429480
1258,-16417979
1259,-16414832
1260,-16425035
1261,-16432712
1262,-16440321
1263,-16444456
1264,-16445488
1265,-16446898
1266,-16439726
1267,-16426038
1268,-16426572
1269,-16436561
1270,-16433598
1271,-16421236
1272,-16421961
1273,-16437612
1274,-16443358
1275,-16434249
1276,-16428177
1277,-16433185
1278,-16431618
1279,-16419724
1280,-16415471
1281,-16427387
1282,-16427175
1283,-16434117
1284,-16461448
1285,-16458531
1286,-16465002
1287,NaN
