x,intensity
354,-16437643.000
355,-16439158.000
356,-16439317.000
357,-16436956.000
358,-16438422.000
359,-16440978.000
360,-16434350.000
361,-16430096.000
362,-16436813.000
363,-16444094.000
364,-16444824.000
365,-16444060.000
366,-16446490.000
367,-16449115.000
368,-16447691.000
369,-16440992.000
370,-16435406.000
371,-16435133.000
372,-16435902.000
373,-16431885.000
374,-16430612.000
375,-16434484.000
376,-16435243.000
377,-16430339.000
378,-16427829.000
379,-16430067.000
380,-16430978.000
381,-16433536.000
382,-16436799.000
383,-16435072.000
384,-16434801.000
385,-16440831.000
386,-16441471.000
387,-16437604.000
388,-16434523.000
389,-16437330.000
390,-16439304.000
391,-16427022.000
392,-16422186.000
393,-16435001.000
394,-16445098.000
395,-16448578.000
396,-16445268.000
397,-16437899.000
398,-16434003.000
399,-16433724.000
400,-16435305.000
401,-16435454.000
402,-16437602.000
403,-16443587.000
404,-16443260.000
405,-16435342.000
406,-16434365.000
407,-16439861.000
408,-16441338.000
409,-16442631.000
410,-16441799.000
411,-16441357.000
412,-16448742.000
413,-16449428.000
414,-16438629.000
415,-16435067.000
416,-16441811.000
417,-16445511.000
418,-16442145.000
419,-16439914.000
420,-16436894.000
421,-16432948.000
422,-16436837.000
423,-16446319.000
424,-16452160.000
425,-16452677.000
426,-16446206.000
427,-16439805.000
428,-16438830.000
429,-16441093.000
430,-16445789.000
431,-16448024.000
432,-16448321.000
433,-16446917.000
434,-16443787.000
435,-16443165.000
436,-16443099.000
437,-16440036.000
438,-16439909.000
439,-16441004.000
440,-16436454.000
441,-16432046.000
442,-16436653.000
443,-16440583.000
444,-16436103.000
445,-16426235.000
446,-16426518.000
447,-16440663.000
448,-16450228.000
449,-16450607.000
450,-16446932.000
451,-16439517.000
452,-16429610.000
453,-16426716.000
454,-16435972.000
455,-16448290.000
456,-16449463.000
457,-16444451.000
458,-16444076.000
459,-16440677.000
460,-16434949.000
461,-16434102.000
462,-16440427.000
463,-16444714.000
464,-16439105.000
465,-16436888.000
466,-16437952.000
467,-16434563.000
468,-16436694.000
469,-16442692.000
470,-16444758.000
471,-16446545.000
472,-16448845.000
473,-16449381.000
474,-16445923.000
475,-16441296.000
476,-16440518.000
477,-16441873.000
478,-16442768.000
479,-16441808.000
480,-16434249.000
481,-16427373.000
482,-16431025.000
483,-16436198.000
484,-16438069.000
485,-16440366.000
486,-16442854.000
487,-16441615.000
488,-16441439.000
489,-16442148.000
490,-16442327.000
491,-16445667.000
492,-16446417.000
493,-16444035.000
494,-16439897.000
495,-16434470.000
496,-16438300.000
497,-16445915.000
498,-16448486.000
499,-16449099.000
500,-16448063.000
501,-16441111.000
502,-16432233.000
503,-16435620.000
504,-16443555.000
505,-16443950.000
506,-16444953.000
507,-16447373.000
508,-16444847.000
509,-16440544.000
510,-16444288.000
511,-16445314.000
512,-16435544.000
513,-16436986.000
514,-16448398.000
515,-16452462.000
516,-16451467.000
517,-16449579.000
518,-16445042.000
519,-16440514.000
520,-16441232.000
521,-16442654.000
522,-16438343.000
523,-16437070.000
524,-16443239.000
525,-16444392.000
526,-16441698.000
527,-16441384.000
528,-16442652.000
529,-16440348.000
