x,intensity
975,-16444745
976,-16447344
977,-16445735
978,-16437423
979,-16436958
980,-16442536
981,-16443088
982,-16446660
983,-16450535
984,-16450874
985,-16448139
986,-16442966
987,-16442541
988,-16443819
989,-16438647
990,-16433376
991,-16432335
992,-16436729
993,-16443092
994,-16442220
995,-16442822
996,-16447310
997,-16448845
998,-16441534
999,-16430498
1000,-16430263
1001,-16435618
1002,-16438561
1003,-16440285
1004,-16437782
1005,-16431664
1006,-16429133
1007,-16427965
1008,-16430753
1009,-16439671
1010,-16447757
1011,-16449202
1012,-16444721
1013,-16444265
1014,-16441003
1015,-16437629
1016,-16440429
1017,-16444069
1018,-16449026
1019,-16448836
1020,-16437559
1021,-16426352
1022,-16432230
1023,-16443235
1024,-16444349
1025,-16439750
1026,-16435223
1027,-16430673
1028,-16424361
1029,-16426924
1030,-16438119
1031,-16446037
1032,-16446553
1033,-16443953
1034,-16443714
1035,-16443387
1036,-16442909
1037,-16444037
1038,-16445536
1039,-16446755
1040,-16443635
1041,-16444254
1042,-16449367
1043,-16451430
1044,-16447793
1045,-16443223
1046,-16444752
1047,-16446043
1048,-16442296
1049,-16439783
1050,-16440641
1051,-16443253
1052,-16446643
1053,-16447233
1054,-16446892
1055,-16448934
1056,-16446590
1057,-16441276
1058,-16444020
1059,-16452223
1060,-16451963
1061,-16446010
1062,-16442566
1063,-16444674
1064,-16446529
1065,-16446804
1066,-16446251
1067,-16442860
1068,-16440107
1069,-16443087
1070,-16444370
1071,-16442994
1072,-16441004
1073,-16439233
1074,-16441958
1075,-16443002
1076,-16445065
1077,-16447920
1078,-16446808
1079,-16445041
1080,-16447862
1081,-16450942
1082,-16448497
1083,-16448741
1084,-16450368
1085,-16447866
1086,-16445476
1087,-16445019
1088,-16441401
1089,-16436582
1090,-16438749
1091,-16445836
1092,-16452124
1093,-16454359
1094,-16448816
1095,-16441213
1096,-16443300
1097,-16448549
1098,-16443308
1099,-16435515
1100,-16435704
1101,-16440948
1102,-16444392
1103,-16445257
1104,-16443468
1105,-16440134
1106,-16436813
1107,-16430055
1108,-16429364
1109,-16440127
1110,-16446465
1111,-16444470
1112,-16439632
1113,-16443259
1114,-16450116
1115,-16449292
1116,-16446358
1117,-16441836
1118,-16434144
1119,-16428567
1120,-16432976
1121,-16437476
1122,-16433381
1123,-16428743
1124,-16431352
1125,-16440256
1126,-16444749
1127,-16441130
1128,-16437292
1129,-16437570
1130,-16439570
1131,-16436753
1132,-16437417
1133,-16446195
1134,-16450070
1135,-16450876
1136,-16450309
1137,-16447565
1138,-16447375
1139,-16448482
1140,-16446815
1141,-16441048
1142,-16440361
1143,-16445155
1144,-16441752
1145,-16432912
1146,-16432523
1147,-16436178
1148,-16441956
1149,-16449905
1150,-16446496
1151,-16442334
1152,-16446518
1153,-16451048
1154,-16450532
1155,-16446756
1156,-16446966
1157,-16449215
1158,-16448590
1159,-16445820
1160,-16443798
1161,-16440673
1162,-16436853
1163,-16435489
1164,-16437185
1165,-16441024
1166,-16444915
1167,-16446087
1168,-16441639
1169,-16437565
1170,-16442082
1171,-16449041
1172,-16449377
1173,-16446990
1174,-16439313
1175,-16430616
1176,-16436488
1177,-16449318
1178,-16449164
1179,-16440748
1180,-16439796
1181,-16437807
1182,-16438129
1183,-16442929
1184,-16446215
1185,-16449820
1186,-16448674
1187,-16443913
1188,-16442888
1189,-16446710
1190,-16446392
1191,-16436616
1192,-16426961
1193,-16429342
1194,-16435532
1195,-16436421
1196,-16442244
1197,-16452392
1198,-16453978
1199,-16446528
1200,-16443372
1201,-16448214
1202,-16451581
1203,-16451310
1204,-16447793
1205,-16441239
1206,-16437225
1207,-16440222
1208,-16436749
1209,-16422408
1210,-16422612
1211,-16436373
1212,-16441224
1213,-16444419
1214,-16450613
1215,-16450708
1216,-16446164
1217,-16441376
1218,-16441278
1219,-16439217
1220,-16436341
1221,-16438923
1222,-16441910
1223,-16440875
1224,-16443048
1225,-16451220
1226,-16452624
1227,-16449944
1228,-16449512
1229,-16451050
1230,-16448055
1231,-16440251
1232,-16434695
1233,-16430748
1234,-16431492
1235,-16437877
1236,-16436788
1237,-16432151
1238,-16427823
1239,-16420826
1240,-16426122
1241,-16442092
1242,-16450141
1243,-16448484
1244,-16440783
1245,-16436953
1246,-16441805
1247,-16446012
1248,-16447585
1249,-16447877
1250,-16447383
1251,-16446100
1252,-16440265
1253,-16433079
1254,-16432136
1255,-16437009
1256,-16435605
1257,-16430283
1258,-16425163
1259,-16416409
1260,-16417527
1261,-16429980
1262,-16434014
1263,-16435566
1264,-16442211
1265,-16444801
1266,-16444872
1267,-16443280
1268,-16432668
1269,-16423669
1270,-16426107
1271,-16426283
1272,-16427748
1273,-16434358
1274,-16435635
1275,-16436125
1276,-16434288
1277,-16430382
1278,-16433958
1279,-16434199
1280,-16422870
1281,-16419186
1282,-16426950
1283,-16438366
1284,-16436421
1285,-16448129
1286,-16461520
1287,-16462890
1288,NaN
