x,intensity
354,-16441416.000
355,-16443117.000
356,-16442629.000
357,-16439893.000
358,-16429128.000
359,-16423948.000
360,-16436175.000
361,-16450894.000
362,-16451497.000
363,-16447070.000
364,-16449849.000
365,-16450255.000
366,-16445711.000
367,-16447894.000
368,-16450284.000
369,-16435657.000
370,-16421833.000
371,-16425397.000
372,-16433490.000
373,-16436627.000
374,-16437353.000
375,-16435857.000
376,-16429235.000
377,-16423246.000
378,-16425196.000
379,-16430113.000
380,-16429405.000
381,-16428295.000
382,-16431766.000
383,-16439954.000
384,-16444207.000
385,-16436744.000
386,-16430540.000
387,-16434969.000
388,-16438564.000
389,-16436407.000
390,-16432968.000
391,-16426758.000
392,-16426030.000
393,-16437833.000
394,-16447482.000
395,-16445886.000
396,-16432189.000
397,-16415019.000
398,-16416297.000
399,-16431213.000
400,-16439916.000
401,-16440848.000
402,-16438671.000
403,-16442326.000
404,-16442085.000
405,-16424751.000
406,-16420318.000
407,-16433033.000
408,-16435832.000
409,-16434774.000
410,-16441836.000
411,-16449807.000
412,-16445512.000
413,-16434641.000
414,-16433909.000
415,-16438919.000
416,-16437358.000
417,-16433803.000
418,-16434484.000
419,-16433764.000
420,-16427919.000
421,-16429835.000
422,-16441383.000
423,-16450554.000
424,-16453535.000
425,-16446196.000
426,-16431253.000
427,-16427644.000
428,-16437636.000
429,-16444192.000
430,-16445538.000
431,-16444704.000
432,-16442730.000
433,-16442700.000
434,-16441504.000
435,-16440181.000
436,-16438475.000
437,-16435131.000
438,-16429168.000
439,-16427006.000
440,-16435562.000
441,-16437181.000
442,-16430510.000
443,-16424253.000
444,-16417842.000
445,-16421417.000
446,-16438458.000
447,-16445236.000
448,-16441667.000
449,-16443850.000
450,-16440735.000
451,-16427351.000
452,-16420967.000
453,-16430575.000
454,-16444911.000
455,-16443898.000
456,-16434209.000
457,-16434328.000
458,-16441963.000
459,-16441812.000
460,-16432133.000
461,-16431234.000
462,-16436625.000
463,-16435547.000
464,-16433962.000
465,-16434853.000
466,-16434427.000
467,-16437830.000
468,-16442323.000
469,-16441225.000
470,-16437999.000
471,-16441128.000
472,-16446106.000
473,-16442265.000
474,-16434041.000
475,-16430681.000
476,-16437757.000
477,-16440291.000
478,-16432031.000
479,-16425682.000
480,-16417648.000
481,-16417891.000
482,-16427589.000
483,-16433133.000
484,-16435390.000
485,-16439825.000
486,-16442211.000
487,-16437840.000
488,-16432410.000
489,-16431949.000
490,-16437839.000
491,-16443336.000
492,-16440387.000
493,-16430686.000
494,-16430098.000
495,-16437977.000
496,-16440673.000
497,-16440902.000
498,-16444927.000
499,-16447691.000
500,-16440624.000
501,-16433655.000
502,-16431055.000
503,-16429977.000
504,-16435823.000
505,-16445190.000
506,-16446932.000
507,-16439150.000
508,-16437083.000
509,-16442404.000
510,-16438281.000
511,-16428488.000
512,-16431347.000
513,-16442276.000
514,-16447020.000
515,-16446539.000
516,-16442711.000
517,-16436971.000
518,-16434386.000
519,-16439295.000
520,-16438900.000
521,-16427913.000
522,-16426979.000
523,-16438132.000
524,-16446397.000
525,-16447611.000
526,-16437308.000
527,-16430542.000
528,-16430369.000
529,-16421636.000
530,-16424554.000
531,-16437392.000
532,-16441881.000
533,-16441211.000
534,-16439890.000
535,-16441871.000
536,-16442748.000
537,-16440462.000
538,-16438075.000
539,-16438909.000
540,-16438566.000
541,-16437584.000
542,-16438770.000
543,-16440884.000
544,-16444149.000
545,-16445459.000
546,-16444570.000
547,-16443844.000
548,-16435801.000
549,-16429820.000
550,-16435408.000
551,-16443409.000
552,-16444178.000
553,-16433575.000
554,-16424605.000
555,-16423118.000
556,-16426243.000
557,-16435499.000
558,-16440507.000
559,-16437088.000
560,-16425085.000
561,-16414965.000
562,-16426685.000
563,-16446827.000
564,-16451148.000
565,-16443265.000
566,-16434695.000
567,-16423216.000
568,-16421984.000
569,-16431976.000
570,-16437760.000
571,-16439085.000
572,-16437678.000
573,-16434462.000
574,-16437496.000
575,-16441153.000
576,-16434288.000
577,-16424912.000
578,-16426801.000
579,-16436518.000
580,-16442386.000
581,-16443331.000
582,-16444107.000
583,-16440867.000
584,-16434680.000
585,-16432992.000
586,-16430332.000
587,-16424815.000
588,-16426817.000
589,-16434319.000
590,-16437376.000
591,-16436250.000
592,-16442312.000
593,-16451753.000
594,-16453455.000
595,-16450636.000
596,-16446472.000
597,-16442512.000
598,-16442262.000
599,-16438320.000
600,-16432218.000
601,-16439870.000
602,-16452415.000
603,-16455662.000
604,-16446547.000
605,-16427208.000
606,-16419298.000
607,-16429129.000
608,-16432453.000
609,-16432061.000
610,-16440503.000
611,-16442877.000
612,-16432410.000
613,-16418555.000
614,-16418539.000
615,-16428001.000
616,-16435647.000
617,-16438096.000
618,-16431487.000
619,-16425310.000
620,-16419819.000
621,-16420886.000
622,-16424803.000
623,-16427751.000
624,-16436113.000
625,-16439457.000
626,-16440995.000
627,-16443355.000
628,-16437585.000
629,-16438795.000
630,-16447468.000
631,-16444282.000
632,-16436473.000
633,-16433543.000
634,-16436120.000
635,-16441285.000
636,-16442352.000
637,-16434848.000
638,-16426339.000
639,-16425734.000
640,-16424431.000
641,-16422891.000
642,-16425429.000
643,-16428971.000
644,-16429265.000
645,-16425215.000
646,-16425083.000
647,-16427681.000
648,-16429881.000
649,-16432341.000
650,-16431931.000
651,-16433605.000
652,-16437395.000
653,-16441944.000
654,-16443573.000
655,-16441814.000
656,-16442827.000
657,-16442083.000
658,-16438355.000
659,-16433937.000
660,-16429971.000
661,-16434312.000
662,-16443336.000
663,-16441611.000
664,-16434124.000
665,-16435089.000
666,-16437252.000
667,-16435727.000
668,-16432457.000
669,-16426659.000
670,-16428011.000
671,-16440338.000
672,-16443134.000
673,-16432816.000
674,-16427457.000
675,-16430785.000
676,-16431746.000
677,-16427170.000
678,-16426462.000
679,-16432720.000
680,-16438202.000
681,-16442741.000
682,-16440081.000
683,-16426617.000
684,-16421443.000
685,-16422523.000
686,-16425848.000
687,-16438968.000
688,-16444752.000
689,-16436531.000
690,-16428202.000
691,-16426012.000
692,-16428555.000
693,-16435885.000
694,-16433915.000
695,-16421741.000
696,-16424770.000
697,-16441086.000
698,-16443952.000
699,-16432429.000
700,-16427280.000
701,-16430950.000
702,-16436962.000
703,-16442897.000
704,-16444795.000
705,-16440718.000
706,-16419548.000
707,-16402858.000
708,-16419052.000
709,-16437853.000
710,-16438347.000
711,-16432785.000
712,-16436437.000
713,-16438474.000
714,-16426992.000
715,-16426411.000
716,-16437202.000
717,-16440860.000
718,-16433716.000
719,-16425312.000
720,-16430548.000
721,-16441022.000
722,-16434722.000
723,-16419542.000
724,-16426033.000
725,-16443444.000
726,-16440758.000
727,-16430078.000
728,-16432455.000
729,-16433394.000
730,-16423684.000
731,-16422860.000
732,-16429768.000
733,-16432752.000
734,-16434848.000
735,-16439123.000
736,-16437991.000
737,-16438203.000
738,-16444194.000
739,-16440087.000
740,-16432652.000
741,-16435400.000
742,-16442835.000
743,-16441443.000
744,-16440361.000
745,-16441750.000
746,-16436518.000
747,-16431361.000
748,-16426712.000
749,-16419423.000
750,-16426736.000
751,-16437195.000
752,-16433078.000
753,-16437806.000
754,-16438536.000
755,-16421737.000
756,-16416169.000
757,-16420771.000
758,-16422111.000
759,-16430031.000
760,-16434985.000
761,-16424777.000
762,-16416333.000
763,-16420589.000
764,-16426312.000
765,-16429316.000
766,-16433485.000
767,-16440479.000
768,-16440991.000
769,-16431936.000
770,-16425419.000
771,-16427601.000
772,-16426180.000
773,-16422514.000
774,-16433856.000
775,-16447960.000
776,-16446040.000
777,-16431845.000
778,-16421987.000
779,-16426904.000
780,-16433254.000
781,-16427376.000
782,-16420461.000
783,-16420150.000
784,-16423294.000
785,-16432052.000
786,-16439848.000
787,-16440144.000
788,-16442411.000
789,-16443504.000
790,-16439591.000
791,-16438594.000
792,-16438512.000
793,-16428667.000
794,-16423756.000
795,-16431844.000
796,-16431520.000
797,-16427594.000
798,-16436076.000
799,-16448426.000
