x,intensity
354,-16442940.000
355,-16445416.000
356,-16444163.000
357,-16439759.000
358,-16428470.000
359,-16424004.000
360,-16437130.000
361,-16451775.000
362,-16451805.000
363,-16447582.000
364,-16449981.000
365,-16451014.000
366,-16446971.000
367,-16447628.000
368,-16448751.000
369,-16434816.000
370,-16422973.000
371,-16426615.000
372,-16432225.000
373,-16433954.000
374,-16434784.000
375,-16433806.000
376,-16427717.000
377,-16423134.000
378,-16425905.000
379,-16430527.000
380,-16430516.000
381,-16432336.000
382,-16436320.000
383,-16442906.000
384,-16444978.000
385,-16434565.000
386,-16428565.000
387,-16435231.000
388,-16440163.000
389,-16438337.000
390,-16434399.000
391,-16426714.000
392,-16426439.000
393,-16438626.000
394,-16447547.000
395,-16445182.000
396,-16432011.000
397,-16415973.000
398,-16417815.000
399,-16432169.000
400,-16439778.000
401,-16441163.000
402,-16438671.000
403,-16442208.000
404,-16443508.000
405,-16427500.000
406,-16421911.000
407,-16433258.000
408,-16436584.000
409,-16434546.000
410,-16440449.000
411,-16448795.000
412,-16444930.000
413,-16433672.000
414,-16433591.000
415,-16438781.000
416,-16435798.000
417,-16432377.000
418,-16435754.000
419,-16437268.000
420,-16431742.000
421,-16432961.000
422,-16442780.000
423,-16451637.000
424,-16454746.000
425,-16447909.000
426,-16433164.000
427,-16429627.000
428,-16440560.000
429,-16446610.000
430,-16446616.000
431,-16446742.000
432,-16445622.000
433,-16445590.000
434,-16444628.000
435,-16442090.000
436,-16438734.000
437,-16434937.000
438,-16429614.000
439,-16426926.000
440,-16434149.000
441,-16435697.000
442,-16427493.000
443,-16421443.000
444,-16417259.000
445,-16422675.000
446,-16439609.000
447,-16446328.000
448,-16442306.000
449,-16442458.000
450,-16438260.000
451,-16423653.000
452,-16417451.000
453,-16429305.000
454,-16445100.000
455,-16443573.000
456,-16433258.000
457,-16433832.000
458,-16442039.000
459,-16440669.000
460,-16431743.000
461,-16432523.000
462,-16436814.000
463,-16433756.000
464,-16432441.000
465,-16434541.000
466,-16435629.000
467,-16439889.000
468,-16442291.000
469,-16439177.000
470,-16438223.000
471,-16444055.000
472,-16448773.000
473,-16443418.000
474,-16433861.000
475,-16430414.000
476,-16437508.000
477,-16440881.000
478,-16434264.000
479,-16427395.000
480,-16418992.000
481,-16419357.000
482,-16428017.000
483,-16432686.000
484,-16433919.000
485,-16439775.000
486,-16444159.000
487,-16438990.000
488,-16432468.000
489,-16430489.000
490,-16435414.000
491,-16440588.000
492,-16437441.000
493,-16427808.000
494,-16428125.000
495,-16438107.000
496,-16442218.000
497,-16439898.000
498,-16442492.000
499,-16446856.000
500,-16440502.000
501,-16433400.000
502,-16432784.000
503,-16433253.000
504,-16438086.000
505,-16446929.000
506,-16448913.000
507,-16441116.000
508,-16438495.000
509,-16443939.000
510,-16440061.000
511,-16430980.000
512,-16432434.000
513,-16442018.000
514,-16447391.000
515,-16447492.000
516,-16443350.000
517,-16435818.000
518,-16434623.000
519,-16441322.000
520,-16440238.000
521,-16427272.000
522,-16426476.000
523,-16439487.000
524,-16448258.000
525,-16448833.000
526,-16438792.000
527,-16432923.000
528,-16433374.000
529,-16426050.000
530,-16427635.000
531,-16437718.000
532,-16441644.000
533,-16440006.000
534,-16437917.000
535,-16440669.000
536,-16442558.000
537,-16441296.000
538,-16438405.000
539,-16438419.000
540,-16439218.000
541,-16438863.000
542,-16439856.000
543,-16441457.000
544,-16444650.000
545,-16445533.000
546,-16443753.000
547,-16443897.000
548,-16439087.000
549,-16433842.000
550,-16436237.000
551,-16442622.000
552,-16441989.000
553,-16429585.000
554,-16422420.000
555,-16423422.000
556,-16427393.000
557,-16435489.000
558,-16439847.000
559,-16437407.000
560,-16426817.000
561,-16418537.000
562,-16429294.000
563,-16448858.000
564,-16451961.000
565,-16442226.000
566,-16433341.000
567,-16423277.000
568,-16422363.000
569,-16430419.000
570,-16435114.000
571,-16437423.000
572,-16436346.000
573,-16433252.000
574,-16436738.000
575,-16440832.000
576,-16435425.000
577,-16428101.000
578,-16428916.000
579,-16437597.000
580,-16441477.000
581,-16442233.000
582,-16442878.000
583,-16439075.000
584,-16433458.000
585,-16433827.000
586,-16434045.000
587,-16430620.000
588,-16432768.000
589,-16438221.000
590,-16439282.000
591,-16437898.000
592,-16444102.000
593,-16453218.000
594,-16454259.000
595,-16450742.000
596,-16447036.000
597,-16444232.000
598,-16443551.000
599,-16439740.000
600,-16434022.000
601,-16439543.000
602,-16451057.000
603,-16454369.000
604,-16446606.000
605,-16427975.000
606,-16420025.000
607,-16429581.000
608,-16433790.000
609,-16434500.000
610,-16442103.000
611,-16445037.000
612,-16435200.000
613,-16418869.000
614,-16415923.000
615,-16424950.000
616,-16433794.000
617,-16436812.000
618,-16429886.000
619,-16423314.000
620,-16418853.000
621,-16419284.000
622,-16421804.000
623,-16425703.000
624,-16434637.000
625,-16438567.000
626,-16441511.000
627,-16443292.000
628,-16436560.000
629,-16438155.000
630,-16446827.000
631,-16443067.000
632,-16436058.000
633,-16434921.000
634,-16437458.000
635,-16442186.000
636,-16442872.000
637,-16434654.000
638,-16424924.000
639,-16424508.000
640,-16423527.000
641,-16422504.000
642,-16426772.000
643,-16430814.000
644,-16430334.000
645,-16425318.000
646,-16426335.000
647,-16431689.000
648,-16435689.000
649,-16436041.000
650,-16433010.000
651,-16433275.000
652,-16436426.000
653,-16439250.000
654,-16440106.000
655,-16441349.000
656,-16444651.000
657,-16441306.000
658,-16434395.000
659,-16429210.000
660,-16424266.000
661,-16429872.000
662,-16440452.000
663,-16425440.000
664,-16322397.000
665,-16029211.000
666,-15473380.000
667,-14752026.000
668,-14160537.000
669,-13867439.000
670,-13726060.000
671,-13554620.000
672,-13427388.000
673,-13400042.000
674,-13375472.000
675,-13331246.000
676,-13367933.000
677,-13478995.000
678,-13588292.000
679,-13725926.000
680,-13892033.000
681,-14090899.000
682,-14297268.000
683,-14452431.000
684,-14592463.000
685,-14740403.000
686,-14890323.000
687,-15063769.000
688,-15216077.000
689,-15328025.000
690,-15437079.000
691,-15561544.000
692,-15700976.000
693,-15822318.000
694,-15920009.000
695,-15987286.000
696,-16055525.000
697,-16137268.000
698,-16195264.000
699,-16231261.000
700,-16266406.000
701,-16302338.000
702,-16328931.000
703,-16356208.000
704,-16376916.000
705,-16384246.000
706,-16368987.000
707,-16363736.000
708,-16391244.000
709,-16414954.000
710,-16415387.000
711,-16412123.000
712,-16418667.000
713,-16420725.000
714,-16411689.000
715,-16414446.000
716,-16428849.000
717,-16432763.000
718,-16424788.000
719,-16418559.000
720,-16423401.000
721,-16429588.000
722,-16420489.000
723,-16408322.000
724,-16418721.000
725,-16439477.000
726,-16438771.000
727,-16427762.000
728,-16429094.000
729,-16428229.000
730,-16415660.000
731,-16413897.000
732,-16423050.000
733,-16426276.000
734,-16429690.000
735,-16435185.000
736,-16434440.000
737,-16436073.000
738,-16441806.000
739,-16437195.000
740,-16429189.000
741,-16431734.000
742,-16438514.000
743,-16435779.000
744,-16435021.000
745,-16439209.000
746,-16436349.000
747,-16429932.000
748,-16422146.000
749,-16410563.000
750,-16419146.000
751,-16435495.000
752,-16432608.000
753,-16435155.000
754,-16435940.000
755,-16419272.000
756,-16413148.000
757,-16417093.000
758,-16418059.000
759,-16424254.000
760,-16431364.000
761,-16424038.000
762,-16415474.000
763,-16417957.000
764,-16421631.000
765,-16424009.000
766,-16427917.000
767,-16435592.000
768,-16438536.000
769,-16430075.000
770,-16424319.000
771,-16428405.000
772,-16426532.000
773,-16421464.000
774,-16431145.000
775,-16445272.000
776,-16443997.000
777,-16429023.000
778,-16418702.000
779,-16424580.000
780,-16432208.000
781,-16426655.000
782,-16418654.000
783,-16415984.000
784,-16419693.000
785,-16431972.000
786,-16440223.000
