x,intensity
119,-8605736.000
120,-8651111.000
121,-8661032.000
122,-8691048.000
123,-8743016.000
124,-8778920.000
125,-8804392.000
126,-8804008.000
127,-8780264.000
128,-8784104.000
129,-8813032.000
130,-8817960.000
131,-8795816.000
132,-8763944.000
133,-8729385.000
134,-8725353.000
135,-8750312.000
136,-8763304.000
137,-8766312.000
138,-8736232.000
139,-8682409.000
140,-8672041.000
141,-8710377.000
142,-8710889.000
143,-8677481.000
144,-8648873.000
145,-8618409.000
146,-8580905.000
147,-8537065.000
148,-8505961.000
149,-8487849.000
150,-8440168.000
151,-8363177.000
152,-8313321.000
153,-8293289.500
154,-8230761.500
155,-8127849.500
156,-8057577.500
157,-8012073.500
158,-7940393.500
159,-7847209.500
160,-7797289.500
161,-7789737.500
162,-7759145.500
163,-7706281.500
164,-7664426.000
165,-7633194.000
166,-7606953.500
167,-7586793.500
168,-7559337.500
169,-7525033.500
170,-7535081.500
171,-7589673.500
172,-7623721.500
173,-7635242.000
174,-7661354.000
175,-7701354.000
176,-7748650.000
177,-7797930.000
178,-7866922.000
179,-7956458.000
180,-8021161.500
181,-8055722.000
182,-8145258.500
183,-8295146.500
184,-8385962.000
185,-8423338.000
186,-8484010.000
187,-8568362.000
188,-8630698.000
189,-8669802.000
190,-8732714.000
191,-8815018.000
192,-8870506.000
193,-8897322.000
194,-8911146.000
195,-8913386.000
196,-8930859.000
197,-8961579.000
198,-8968426.000
199,-8957820.000
200,-8956795.000
201,-8968235.000
202,-8976235.000
203,-8977771.000
204,-8991211.000
205,-9018987.000
206,-9039147.000
207,-9056363.000
208,-9068779.000
209,-9076075.000
210,-9092075.000
211,-9117611.000
212,-9122475.000
213,-9111403.000
214,-9143979.000
215,-9220715.000
216,-9255403.000
217,-9252779.000
218,-9244907.000
219,-9234987.000
220,-9227049.000
221,-9221033.000
222,-9238571.000
223,-9280427.000
224,-9294379.000
225,-9276267.000
226,-9284331.000
227,-9317867.000
228,-9331435.000
229,-9318827.000
230,-9297259.000
231,-9270763.000
232,-9259435.000
233,-9267243.000
234,-9280939.000
235,-9296747.000
236,-9292588.000
237,-9269932.000
238,-9266860.000
239,-9280940.000
240,-9282092.000
241,-9270892.000
242,-9281260.000
243,-9316652.000
244,-9311596.000
245,-9265452.000
246,-9244652.000
247,-9250155.000
248,-9260523.000
249,-9271276.000
250,-9271084.000
251,-9263020.000
252,-9235692.000
253,-9196396.000
254,-9178092.000
255,-9181548.000
256,-9182700.000
257,-9179244.000
258,-9162284.000
259,-9134060.000
260,-9105516.000
261,-9081644.000
262,-9051308.000
263,-9017580.000
264,-8984684.000
265,-8951660.000
266,-8928428.000
267,-8913004.000
268,-8878444.000
269,-8826860.000
270,-8769580.000
271,-8708076.000
272,-8653420.000
273,-8603308.000
274,-8559340.000
275,-8524268.000
276,-8454444.000
277,-8349100.500
278,-8243372.500
279,-8141804.500
280,-8042412.500
281,-7946860.500
282,-7871852.500
283,-7820396.500
284,-7744044.500
285,-7642540.500
286,-7559020.500
287,-7499692.500
288,-7420204.500
289,-7318701.000
290,-7242413.000
291,-7191021.000
292,-7112429.000
293,-7004141.000
294,-6953837.000
295,-6964972.500
296,-6974380.500
297,-6982444.500
298,-6989612.500
299,-6997932.500
300,-7008429.000
301,-7022445.000
302,-7071917.000
303,-7160364.500
304,-7239340.500
305,-7305132.500
306,-7391532.500
307,-7502188.500
308,-7607340.500
309,-7708268.500
310,-7826796.500
311,-7961196.500
312,-8058860.000
313,-8121452.500
314,-8179308.500
315,-8239532.500
316,-8280748.500
317,-8300716.500
318,-8342636.500
319,-8400429.000
320,-8435948.000
321,-8445484.000
322,-8443500.000
323,-8423341.000
324,-8400493.000
325,-8374573.000
326,-8361516.500
327,-8359724.000
328,-8337516.500
329,-8295213.000
330,-8229868.500
331,-8146029.000
332,-8074285.000
333,-8017069.000
334,-7972845.000
335,-7944877.000
336,-7882477.000
337,-7792429.000
338,-7675757.500
339,-7530349.500
340,-7407085.500
341,-7308205.000
342,-7195629.000
343,-7067373.000
344,-6925805.500
345,-6771245.500
346,-6621357.500
347,-6477421.500
348,-6354861.500
349,-6259437.500
350,-6166061.500
351,-6073581.000
352,-5959533.000
353,-5826477.500
354,-5749677.500
355,-5735918.000
356,-5735086.000
357,-5750190.000
358,-5773165.500
359,-5802733.500
360,-5858285.500
361,-5944110.000
362,-6018286.000
363,-6083886.500
364,-6199534.500
365,-6364590.000
366,-6537709.500
367,-6717677.500
368,-6887149.500
369,-7045293.500
370,-7176237.500
371,-7279598.000
372,-7417645.500
373,-7591661.500
374,-7726445.500
375,-7817133.500
376,-7897709.500
377,-7970861.500
378,-8014381.500
379,-8027117.500
380,-8050797.500
381,-8080429.500
382,-8082285.500
383,-8055405.500
384,-8044269.500
385,-8048109.500
386,-8034285.500
387,-7998894.000
388,-7969134.000
389,-7939566.000
390,-7909101.500
391,-7880720.000
392,-7857999.500
393,-7836013.500
394,-7795437.500
395,-7728813.500
396,-7653038.000
397,-7570414.000
398,-7511662.000
399,-7477997.500
400,-7441902.000
401,-7403694.000
402,-7325038.000
403,-7213678.000
404,-7093102.000
405,-6959854.000
406,-6873134.500
407,-6828526.000
408,-6791534.000
409,-6756846.000
410,-6707886.500
411,-6652974.500
412,-6634670.500
413,-6657198.000
414,-6654062.000
415,-6626222.500
416,-6646126.500
417,-6716654.500
418,-6794350.000
419,-6876974.000
420,-6984622.000
421,-7114926.000
422,-7231790.500
423,-7337966.000
424,-7456494.000
425,-7585198.000
426,-7700398.000
427,-7805038.000
428,-7923502.000
429,-8062382.000
430,-8169070.000
431,-8247854.000
432,-8317486.000
433,-8379053.500
434,-8447086.000
435,-8514286.000
436,-8563822.000
437,-8599662.000
438,-8624942.000
439,-8643310.000
440,-8678446.000
441,-8725806.000
442,-8758510.000
443,-8775918.000
444,-8788782.000
445,-8797293.000
446,-8836846.000
447,-8906734.000
448,-8942381.000
449,-8945198.000
450,-8943534.000
451,-8939822.000
452,-8954670.000
453,-8987630.000
454,-9007342.000
455,-9014638.000
456,-9023979.000
457,-9042218.000
458,-9029358.000
459,-8988782.000
460,-8979311.000
461,-8999343.000
462,-9015598.000
463,-9033390.000
464,-9031662.000
465,-9008942.000
466,-9012590.000
467,-9037678.000
468,-9056558.000
469,-9072046.000
470,-9073006.000
471,-9059502.000
472,-9047342.000
473,-9040366.000
474,-9051630.000
475,-9080942.000
476,-9079918.000
477,-9046702.000
478,-9040686.000
479,-9062446.000
480,-9056174.000
481,-9020654.000
482,-9002478.000
483,-8999214.000
484,-8989934.000
485,-8978862.000
486,-8968174.000
487,-8959918.000
488,-8931823.000
489,-8884527.000
490,-8834671.000
491,-8784111.000
492,-8742830.000
493,-8706158.000
494,-8671727.000
495,-8641263.000
496,-8594223.000
497,-8531119.000
498,-8447151.000
499,-8342446.500
500,-8224430.500
501,-8101102.500
502,-7979950.500
503,-7859502.500
504,-7727150.500
505,-7584431.000
506,-7450990.500
507,-7328110.500
508,-7203118.000
509,-7071918.000
510,-6948718.500
511,-6832081.000
512,-6713426.000
513,-6592623.000
514,-6517486.500
515,-6486894.500
516,-6446575.000
517,-6398831.500
518,-6377263.500
519,-6383983.000
520,-6405935.000
521,-6441775.000
522,-6516143.000
523,-6625262.500
524,-6744686.500
525,-6880046.500
526,-6996142.500
527,-7099054.500
528,-7203502.500
529,-7311214.500
530,-7417903.000
531,-7528110.500
532,-7654830.500
533,-7797422.000
534,-7898798.000
535,-7951022.000
536,-7977198.500
537,-7974510.500
538,-7998446.000
539,-8048110.000
540,-8055598.000
541,-8021870.500
542,-8000814.500
543,-7989550.500
544,-7947502.500
545,-7872110.500
546,-7815598.000
547,-7771630.000
548,-7707502.000
549,-7625710.000
550,-7516014.000
551,-7377262.000
552,-7262958.000
553,-7166318.000
554,-7008686.000
555,-6795118.000
556,-6585646.000
557,-6378478.500
558,-6173166.000
559,-5968558.000
560,-5794734.000
561,-5653486.000
562,-5503342.000
563,-5337582.000
564,-5184494.500
565,-5040110.500
566,-4952942.000
567,-4916014.000
568,-4887406.500
569,-4868590.500
570,-4917422.500
571,-5028846.000
572,-5151470.500
573,-5277678.500
574,-5435118.500
575,-5623726.000
576,-5842734.000
577,-6076590.000
578,-6305326.000
579,-6539246.500
580,-6749614.500
581,-6943342.500
582,-7144174.500
583,-7357294.000
584,-7486254.000
585,-7524910.500
586,-7589870.500
587,-7683310.500
588,-7771950.500
589,-7858798.000
590,-7888558.000
591,-7861166.000
592,-7840814.000
593,-7827118.000
594,-7803886.000
595,-7767470.000
596,-7739438.000
597,-7720046.000
598,-7672686.000
599,-7595310.000
600,-7531054.000
601,-7485166.000
602,-7431790.000
603,-7366894.000
604,-7266414.000
605,-7132526.000
606,-7021422.500
607,-6933742.500
608,-6816814.000
609,-6665134.000
610,-6531630.500
611,-6421486.500
612,-6322734.500
613,-6231790.500
614,-6205102.500
615,-6238574.000
616,-6226862.000
617,-6176494.500
618,-6183854.500
619,-6260974.500
620,-6352430.500
621,-6455662.000
622,-6578606.500
623,-6713262.500
624,-6863470.500
625,-7028910.500
626,-7171822.500
627,-7300206.500
628,-7439406.500
629,-7595310.000
630,-7747246.000
631,-7897134.000
632,-8016814.000
633,-8107118.000
634,-8191150.000
635,-8271533.500
636,-8347053.500
637,-8420462.000
638,-8465006.000
639,-8482606.000
640,-8500718.000
641,-8518254.000
642,-8544622.000
643,-8580782.000
644,-8626030.000
645,-8681134.000
646,-8715886.000
647,-8730541.000
648,-8755693.000
649,-8786413.000
650,-8817389.000
651,-8845229.000
652,-8878446.000
653,-8913966.000
654,-8925102.000
655,-8912109.000
656,-8906861.000
657,-8910637.000
658,-8911341.000
659,-8910509.000
660,-8895277.000
661,-8863915.000
662,-8870187.000
663,-8909101.000
664,-8929005.000
665,-8924525.000
666,-8921389.000
667,-8915885.000
668,-8898477.000
669,-8873262.000
670,-8864238.000
671,-8879661.000
672,-8886893.000
673,-8883181.000
674,-8873453.000
675,-8850669.000
676,-8834349.000
677,-8819181.000
678,-8820397.000
679,-8833325.000
680,-8826029.000
681,-8792813.000
682,-8748141.000
683,-8687853.000
684,-8645869.000
685,-8622253.000
686,-8592493.000
687,-8554477.000
688,-8469613.000
689,-8335213.500
690,-8225645.000
691,-8136237.000
692,-8016941.000
693,-7866349.500
694,-7736429.500
695,-7624493.500
696,-7480557.500
697,-7307181.500
698,-7163181.000
699,-7039597.000
700,-6892205.000
701,-6707629.500
702,-6581998.000
703,-6513582.000
704,-6421998.000
705,-6301998.000
706,-6254702.000
707,-6272174.000
708,-6273069.500
709,-6250414.000
710,-6291438.000
711,-6401453.500
712,-6504749.500
713,-6602861.500
714,-6747821.500
715,-6937709.500
716,-7115117.000
717,-7281133.000
718,-7423661.500
719,-7546925.500
720,-7666989.500
721,-7789165.500
722,-7899693.500
723,-8001261.500
724,-8065517.500
725,-8089133.500
726,-8071341.500
727,-8007911.500
728,-7975784.000
729,-7970157.500
730,-7924973.500
731,-7838701.500
732,-7750765.000
733,-7667309.000
734,-7562861.000
735,-7441325.500
736,-7284461.500
737,-7100461.500
738,-6894317.500
739,-6672173.500
740,-6452398.000
741,-6237165.500
742,-6010925.500
743,-5760749.500
744,-5527725.500
745,-5307693.500
746,-5087981.500
747,-4873197.500
748,-4714349.500
749,-4610285.500
750,-4579117.500
751,-4621101.500
752,-4666221.500
753,-4716525.500
754,-4819757.500
755,-4980717.500
756,-5156077.500
757,-5359149.500
758,-5600749.500
759,-5882669.000
760,-6154989.000
761,-6412141.000
762,-6675949.500
763,-6963053.000
764,-7184364.500
765,-7341356.500
766,-7518509.000
767,-7722029.000
768,-7841773.000
769,-7878125.000
770,-7913389.000
771,-7944429.000
772,-7975661.000
773,-8003437.000
774,-7994093.000
775,-7951405.000
776,-7900589.000
777,-7847277.000
778,-7755181.000
779,-7629933.000
780,-7551405.000
781,-7523245.000
782,-7440237.000
783,-7301805.000
784,-7182189.000
785,-7079725.000
786,-6949741.000
787,-6787117.000
788,-6668525.000
789,-6596461.000
790,-6497005.000
791,-6365933.000
792,-6289005.500
793,-6267501.500
794,-6264173.000
795,-6279213.500
796,-6343725.500
797,-6454637.500
798,-6596141.000
799,-6770797.000
800,-6920237.000
801,-7044973.000
802,-7214701.500
803,-7424109.000
804,-7618349.000
805,-7800812.500
806,-7970860.000
807,-8127596.000
808,-8279020.500
809,-8424044.000
810,-8544044.000
811,-8640428.000
812,-8721964.000
813,-8786348.000
814,-8864172.000
815,-8956076.000
816,-9008236.000
817,-9026668.000
818,-9049452.000
819,-9077676.000
820,-9129516.000
821,-9208556.000
822,-9267884.000
823,-9303276.000
824,-9331052.000
825,-9345004.000
826,-9360684.000
827,-9376876.000
828,-9399148.000
829,-9425388.000
830,-9444396.000
831,-9451052.000
832,-9465324.000
833,-9489580.000
834,-9512748.000
835,-9530668.000
836,-9547244.000
837,-9562476.000
838,-9553964.000
839,-9528492.000
840,-9518124.000
841,-9524140.000
842,-9521132.000
843,-9501484.000
844,-9472747.000
845,-9432939.000
846,-9403948.000
847,-9391275.000
848,-9347372.000
849,-9269228.000
850,-9225900.000
851,-9221548.000
852,-9187820.000
853,-9119916.000
854,-9052588.000
855,-8985580.000
856,-8907820.000
857,-8818732.000
858,-8710828.000
859,-8588332.000
860,-8446950.000
861,-8279270.500
862,-8111148.500
863,-7940588.000
864,-7789932.000
865,-7657963.500
866,-7488940.000
867,-7275372.000
868,-7087468.500
869,-6927212.500
870,-6759468.000
871,-6585324.000
872,-6480940.000
873,-6444524.000
874,-6403884.000
875,-6361132.000
876,-6337196.000
877,-6339628.500
878,-6408812.500
879,-6548268.000
880,-6682859.500
881,-6798571.500
882,-6945772.000
883,-7123308.000
884,-7291244.000
885,-7452524.000
886,-7596012.000
887,-7724204.000
888,-7836908.000
889,-7939563.500
890,-8003947.500
891,-8036267.500
892,-8072619.500
893,-8116587.500
894,-8080491.500
895,-7963884.000
896,-7876268.000
897,-7817899.500
898,-7700139.500
899,-7521515.500
900,-7339051.500
901,-7154091.500
902,-6922155.500
903,-6646763.500
904,-6388907.500
905,-6152363.500
906,-5893867.500
907,-5606380.000
908,-5315564.000
909,-5031532.000
910,-4789164.000
911,-4593324.000
912,-4425132.000
913,-4286124.000
914,-4197740.000
915,-4163180.000
916,-4186220.000
917,-4267052.000
918,-4423596.000
919,-4652012.000
920,-4955948.000
921,-5325099.500
922,-5657899.500
923,-5955691.500
924,-6265259.500
925,-6585323.500
926,-6880043.000
927,-7140971.500
928,-7377387.500
929,-7590315.500
930,-7763947.500
931,-7894123.500
932,-7958827.500
933,-7964331.500
934,-7974251.000
935,-7985387.000
936,-7964843.000
937,-7911979.000
938,-7847403.000
939,-7780779.000
940,-7723115.000
941,-7672811.000
942,-7576427.000
943,-7441899.000
944,-7315115.000
945,-7189483.000
946,-7046763.500
947,-6878059.500
948,-6737579.000
949,-6627115.000
950,-6530603.000
951,-6450859.000
952,-6407595.000
953,-6396971.000
954,-6403627.000
955,-6437099.000
956,-6519787.000
957,-6655979.000
958,-6790955.000
959,-6924907.000
960,-7088043.500
961,-7288555.500
962,-7502955.000
963,-7735658.500
964,-7924266.500
965,-8067819.000
966,-8220075.000
967,-8382891.000
968,-8522859.000
969,-8636970.000
970,-8749290.000
971,-8862506.000
972,-8954538.000
973,-9022122.000
974,-9080938.000
975,-9139435.000
976,-9198440.000
977,-9257065.000
978,-9321322.000
979,-9387242.000
980,-9439338.000
981,-9477738.000
982,-9514090.000
983,-9549290.000
984,-9579562.000
985,-9598954.000
986,-9605162.000
987,-9593898.000
988,-9627626.000
989,-9701482.000
990,-9733674.000
991,-9727914.000
992,-9727530.000
993,-9736554.000
994,-9748650.000
995,-9767467.000
996,-9769899.000
997,-9756011.000
998,-9730410.000
999,-9692906.000
1000,-9678378.000
1001,-9693290.000
1002,-9677482.000
1003,-9633258.000
1004,-9600426.000
1005,-9584618.000
1006,-9543530.000
1007,-9477802.000
1008,-9397098.000
1009,-9297194.000
1010,-9210730.000
1011,-9134698.000
1012,-9008938.000
1013,-8834027.000
1014,-8679594.000
1015,-8543978.000
1016,-8389161.000
1017,-8218153.500
1018,-8034858.000
1019,-7834346.500
1020,-7645738.500
1021,-7476266.500
1022,-7331306.500
1023,-7210282.500
1024,-7076650.500
1025,-6932714.500
1026,-6836202.000
1027,-6785386.000
1028,-6788650.500
1029,-6849450.000
1030,-6913834.000
1031,-6987178.000
1032,-7084778.000
1033,-7204714.000
1034,-7346346.500
1035,-7504426.500
1036,-7687594.000
1037,-7895721.500
1038,-8051754.000
1039,-8155626.000
1040,-8234282.000
1041,-8289130.000
1042,-8322090.000
1043,-8330154.000
1044,-8300010.000
1045,-8226410.000
1046,-8166570.000
1047,-8119530.000
1048,-8014313.500
1049,-7846570.000
1050,-7629098.000
1051,-7366250.000
1052,-7129578.000
1053,-6914986.000
1054,-6662762.000
1055,-6360106.000
1056,-6042090.000
1057,-5700842.000
1058,-5385897.500
1059,-5091945.500
1060,-4845865.000
1061,-4642601.000
1062,-4484073.000
1063,-4369193.500
1064,-4329449.500
1065,-4362409.500
1066,-4478697.500
1067,-4682154.000
1068,-4942250.000
1069,-5257130.000
1070,-5560297.500
1071,-5851369.500
1072,-6190058.000
1073,-6579818.000
1074,-6948521.500
1075,-7284713.500
1076,-7580777.500
1077,-7844841.500
1078,-8047465.500
1079,-8178537.500
1080,-8260265.500
1081,-8287849.500
1082,-8325097.500
1083,-8375401.000
1084,-8359017.000
1085,-8279913.000
1086,-8201001.500
1087,-8127209.500
1088,-8008873.500
1089,-7848937.000
1090,-7727145.000
1091,-7637993.500
1092,-7530345.500
1093,-7401257.500
1094,-7257385.500
1095,-7102889.000
1096,-6982761.000
1097,-6892457.000
1098,-6833897.000
1099,-6799145.000
1100,-6791529.500
1101,-6813481.500
1102,-6878505.500
1103,-6991977.500
1104,-7140713.500
1105,-7329577.000
1106,-7506217.000
1107,-7672937.000
1108,-7852905.000
1109,-8049897.000
1110,-8247017.000
1111,-8454889.000
1112,-8625961.000
1113,-8763497.000
1114,-8892329.000
1115,-9015143.000
1116,-9116454.000
1117,-9202281.000
1118,-9283433.000
1119,-9359913.000
1120,-9419881.000
1121,-9467689.000
1122,-9497129.000
1123,-9509994.000
1124,-9545706.000
1125,-9609065.000
1126,-9659561.000
1127,-9697705.000
1128,-9728809.000
1129,-9753322.000
1130,-9793129.000
1131,-9848105.000
1132,-9884201.000
1133,-9901673.000
1134,-9903465.000
1135,-9892713.000
1136,-9904425.000
1137,-9940073.000
1138,-9958697.000
1139,-9959273.000
1140,-9944873.000
1141,-9918185.000
1142,-9902825.000
1143,-9906089.000
1144,-9892521.000
1145,-9864809.000
1146,-9833512.000
1147,-9800168.000
1148,-9753192.000
1149,-9690409.000
1150,-9625192.000
1151,-9557800.000
1152,-9468904.000
1153,-9351336.000
1154,-9220585.000
1155,-9078056.000
1156,-8917352.000
1157,-8740136.000
1158,-8558760.000
1159,-8366312.000
1160,-8167848.000
1161,-7967976.000
1162,-7810216.000
1163,-7696488.000
1164,-7585320.500
1165,-7472488.500
1166,-7378088.000
1167,-7299304.000
1168,-7256296.500
1169,-7251496.500
1170,-7276072.000
1171,-7335144.000
1172,-7426600.000
1173,-7553832.000
1174,-7697640.000
1175,-7858536.000
1176,-7988327.500
1177,-8089127.500
1178,-8199527.500
1179,-8327719.500
1180,-8401832.000
1181,-8425064.000
1182,-8459816.000
1183,-8504104.000
1184,-8469288.000
1185,-8355943.500
1186,-8221287.500
1187,-8067879.500
1188,-7890344.000
1189,-7688360.000
1190,-7461607.500
1191,-7216167.500
1192,-6940392.000
1193,-6628583.500
1194,-6303399.500
1195,-5954664.000
1196,-5660008.000
1197,-5416423.500
1198,-5192167.500
1199,-4984999.500
1200,-4867943.500
1201,-4847847.500
1202,-4838311.500
1203,-4844583.500
1204,-4958951.500
1205,-5187303.500
1206,-5442215.000
1207,-5723111.500
1208,-6050535.500
1209,-6428136.000
1210,-6790695.500
1211,-7146919.500
1212,-7460200.000
1213,-7730024.000
1214,-7982632.000
1215,-8218472.000
1216,-8380135.500
1217,-8461479.000
1218,-8529959.000
1219,-8584295.000
1220,-8572520.000
1221,-8486824.000
1222,-8444008.000
1223,-8437928.000
1224,-8367592.000
1225,-8235944.000
1226,-8139048.000
1227,-8075751.500
1228,-7991463.500
1229,-7880808.000
1230,-7792936.000
1231,-7729448.000
1232,-7672488.000
1233,-7616104.000
1234,-7552295.500
1235,-7488424.000
1236,-7483048.000
1237,-7541288.000
1238,-7617192.000
1239,-7706856.000
1240,-7850536.000
1241,-8049960.000
1242,-8241000.000
1243,-8420648.000
1244,-8599464.000
1245,-8771944.000
1246,-8937320.000
1247,-9090216.000
1248,-9250024.000
1249,-9409512.000
1250,-9523112.000
1251,-9588328.000
1252,-9648040.000
1253,-9705256.000
1254,-9763240.000
1255,-9826088.000
1256,-9887528.000
1257,-9951528.000
1258,-10017576.000
1259,-10086888.000
1260,-10115752.000
1261,-10107048.000
1262,-10127911.000
1263,-10176296.000
1264,-10213608.000
1265,-10238504.000
1266,-10260712.000
1267,-10280552.000
1268,-10297512.000
1269,-10309352.000
1270,-10321959.000
1271,-10335719.000
1272,-10340520.000
1273,-10341031.000
1274,-10325927.000
1275,-10293416.000
1276,-10257959.000
1277,-10220455.000
1278,-10192485.000
1279,-10194074.000
1280,NaN
