X	Y
770	-3916474.000
771	-4311097.500
772	-4748921.000
773	-5226104.500
774	-5709816.000
775	-6195959.000
776	-6660662.500
777	-7099062.000
778	-7464309.500
779	-7749940.500
780	-7998516.500
781	-8220785.500
782	-8354735.000
783	-8399728.000
784	-8425645.000
785	-8434157.000
786	-8377131.000
787	-8251754.000
788	-8133226.000
789	-8018984.500
790	-7890412.000
791	-7750446.500
792	-7672368.500
793	-7651952.500
794	-7647919.500
795	-7662638.000
796	-7750766.000
797	-7910257.500
798	-8097139.000
799	-8316722.000
800	-8522224.000
801	-8712871.000
802	-8929124.000
803	-9169175.000
804	-9400552.000
805	-9624932.000
806	-9819713.000
807	-9979568.000
808	-10139053.000
809	-10301844.000
810	-10430592.000
811	-10524975.000
812	-10601873.000
813	-10650981.000
814	-10720954.000
815	-10813525.000
816	-10861562.000
817	-10867404.000
818	-10881778.000
819	-10902301.000
820	-10926927.000
821	-10956972.000
822	-10980983.000
823	-10999993.000
824	-11016728.000
825	-11020528.000
826	-11025559.000
827	-11027087.000
828	-11046668.000
829	-11076092.000
830	-11081545.000
831	-11070797.000
832	-11059281.000
833	-11050311.000
834	-11054983.000
835	-11066177.000
836	-11072860.000
837	-11073697.000
838	-11064274.000
839	-11049174.000
840	-11055228.000
841	-11075389.000
842	-11077239.000
843	-11060102.000
844	-11039241.000
845	-11007908.000
846	-10999863.000
847	-11013743.000
848	-10992926.000
849	-10939513.000
850	-10920929.000
851	-10942300.000
852	-10952892.000
853	-10951175.000
854	-10951993.000
855	-10959014.000
856	-10958952.000
857	-10948099.000
858	-10919344.000
859	-10868343.000
860	-10827336.000
861	-10800736.000
862	-10783292.000
863	-10776580.000
864	-10765114.000
865	-10750251.000
866	-10717534.000
867	-10675680.000
868	-10634114.000
869	-10597538.000
870	-10552642.000
871	-10496140.000
872	-10450423.000
873	-10411407.000
874	-10356362.000
875	-10282581.000
876	-10203739.000
877	-10117525.000
878	-10041555.000
879	-9971955.000
880	-9879885.000
881	-9764999.000
882	-9656584.000
883	-9556352.000
884	-9430247.000
885	-9275189.000
886	-9093392.000
887	-8888355.000
888	-8667312.000
889	-8429488.000
890	-8194098.000
891	-7967093.000
892	-7795765.000
893	-7678965.000
894	-7555189.500
895	-7417077.500
896	-7368309.500
897	-7414453.500
898	-7460725.500
899	-7507701.500
900	-7592117.500
901	-7711285.500
902	-7809524.500
903	-7886069.000
904	-8002675.500
905	-8160308.000
906	-8290483.500
907	-8395507.000
908	-8470834.000
909	-8516401.000
910	-8541169.000
911	-8544113.000
912	-8473327.000
913	-8329137.000
914	-8114418.500
915	-7837492.500
916	-7495349.500
917	-7090998.000
918	-6636726.500
919	-6139255.500
920	-5690040.000
921	-5291768.000
922	-4900984.500
923	-4510585.000
924	-4258361.500
925	-4140793.500
926	-4117433.500
927	-4190009.750
928	-4371257.500
929	-4669945.000
930	-5036280.500
931	-5475320.000
932	-5889527.500
933	-6284599.000
934	-6691254.500
935	-7102262.000
936	-7485877.000
937	-7848436.500
938	-8144948.500
939	-8379827.000
940	-8581356.000
941	-8743594.000
942	-8846314.000
943	-8879402.000
944	-8892838.000
945	-8881961.000
946	-8824296.000
947	-8718573.000
948	-8595502.000
949	-8447535.000
950	-8313906.500
951	-8196468.000
952	-8102580.500
953	-8027636.000
954	-7974643.000
955	-7941492.000
956	-7966068.500
957	-8047539.500
958	-8143476.000
959	-8253746.500
960	-8394803.000
961	-8571886.000
962	-8782378.000
963	-9031456.000
964	-9243783.000
965	-9425814.000
966	-9612435.000
967	-9806211.000
968	-9980556.000
969	-10136283.000
970	-10282364.000
971	-10417701.000
972	-10536104.000
973	-10635888.000
974	-10722506.000
975	-10800056.000
976	-10867064.000
977	-10921217.000
978	-10976890.000
979	-11033186.000
980	-11076517.000
981	-11106816.000
982	-11129198.000
983	-11146908.000
984	-11167406.000
985	-11186731.000
986	-11193680.000
987	-11194417.000
988	-11227786.000
989	-11292025.000
990	-11322081.000
991	-11312012.000
992	-11309152.000
993	-11315519.000
994	-11323084.000
995	-11339407.000
996	-11349809.000
997	-11345423.000
998	-11339627.000
999	-11322542.000
1000	-11321120.000
1001	-11347278.000
1002	-11363536.000
1003	-11359890.000
1004	-11362430.000
1005	-11373648.000
1006	-11383794.000
1007	-11379778.000
1008	-11371747.000
1009	-11357241.000
1010	-11360508.000
1011	-11382622.000
1012	-11375214.000
1013	-11339855.000
1014	-11329555.000
1015	-11345805.000
1016	-11360353.000
1017	-11362082.000
1018	-11344722.000
1019	-11316034.000
1020	-11298913.000
1021	-11295128.000
1022	-11296675.000
1023	-11306542.000
1024	-11298233.000
1025	-11272373.000
1026	-11260694.000
1027	-11256683.000
1028	-11252473.000
1029	-11247631.000
1030	-11232688.000
1031	-11215492.000
1032	-11192836.000
1033	-11160929.000
1034	-11130475.000
1035	-11103978.000
1036	-11095811.000
1037	-11087957.000
1038	-11066853.000
1039	-11032160.000
1040	-10993823.000
1041	-10957677.000
1042	-10913761.000
1043	-10859859.000
1044	-10802558.000
1045	-10746466.000
1046	-10703866.000
1047	-10670272.000
1048	-10629380.000
1049	-10578700.000
1050	-10497204.000
1051	-10396345.000
1052	-10328373.000
1053	-10290107.000
1054	-10214303.000
1055	-10092449.000
1056	-9962554.000
1057	-9822115.000
1058	-9655716.000
1059	-9464182.000
1060	-9277727.000
1061	-9094262.000
1062	-8910866.000
1063	-8729376.000
1064	-8556650.000
1065	-8389293.000
1066	-8259248.000
1067	-8160372.000
1068	-8111604.000
1069	-8106164.000
1070	-8123124.500
1071	-8155186.500
1072	-8236017.000
1073	-8360174.000
1074	-8465960.000
1075	-8553318.000
1076	-8674783.000
1077	-8825175.000
1078	-8960276.000
1079	-9069573.000
1080	-9159862.000
1081	-9226869.000
1082	-9295978.000
1083	-9368661.000
1084	-9388543.000
1085	-9352589.000
1086	-9303790.000
1087	-9240882.000
1088	-9085322.000
1089	-8842976.000
1090	-8601132.000
1091	-8355569.000
1092	-8035313.500
1093	-7642483.000
1094	-7250548.500
1095	-6863286.000
1096	-6534774.500
1097	-6263670.500
1098	-6029047.000
1099	-5837494.500
1100	-5689591.000
1101	-5584695.000
1102	-5577975.500
1103	-5667639.500
1104	-5819959.000
1105	-6035895.000
1106	-6284983.000
1107	-6568948.000
1108	-6883380.000
1109	-7230837.500
1110	-7572213.000
1111	-7909363.500
1112	-8213234.500
1113	-8482476.000
1114	-8742055.000
1115	-8997006.000
1116	-9218092.000
1117	-9408589.000
1118	-9552914.000
1119	-9653603.000
1120	-9719239.000
1121	-9749561.000
1122	-9743066.000
1123	-9697383.000
1124	-9649577.000
1125	-9596298.000
1126	-9508449.000
1127	-9384842.000
1128	-9256177.000
1129	-9128849.000
1130	-9029586.000
1131	-8960082.000
1132	-8886294.000
1133	-8815136.000
1134	-8772132.000
1135	-8754086.000
1136	-8782823.000
1137	-8861786.000
1138	-8953561.000
1139	-9055184.000
1140	-9173831.000
1141	-9306215.000
1142	-9454643.000
1143	-9619620.000
1144	-9783120.000
1145	-9932480.000
1146	-10086055.000
1147	-10246020.000
1148	-10402741.000
1149	-10543277.000
1150	-10688272.000
1151	-10834762.000
1152	-10955135.000
1153	-11057293.000
1154	-11132652.000
1155	-11181882.000
1156	-11238053.000
1157	-11304156.000
1158	-11356836.000
1159	-11391178.000
1160	-11420349.000
1161	-11445332.000
1162	-11484582.000
1163	-11532580.000
1164	-11566564.000
1165	-11590197.000
1166	-11613068.000
1167	-11633458.000
1168	-11641522.000
1169	-11639992.000
1170	-11647822.000
1171	-11662656.000
1172	-11679479.000
1173	-11700392.000
1174	-11708774.000
1175	-11708818.000
1176	-11713216.000
1177	-11721853.000
1178	-11733439.000
1179	-11747946.000
1180	-11746394.000
1181	-11726140.000
1182	-11732219.000
1183	-11769199.000
1184	-11784989.000
1185	-11783390.000
1186	-11771765.000
1187	-11758381.000
1188	-11764182.000
1189	-11785247.000
1190	-11802387.000
1191	-11811011.000
1192	-11816316.000
1193	-11817662.000
1194	-11806614.000
1195	-11789935.000
1196	-11794990.000
1197	-11816278.000
1198	-11822835.000
1199	-11813696.000
1200	-11815162.000
1201	-11824476.000
1202	-11815796.000
1203	-11793089.000
1204	-11791418.000
1205	-11810919.000
1206	-11807080.000
1207	-11786230.000
1208	-11770753.000
1209	-11772512.000
1210	-11784065.000
1211	-11807132.000
1212	-11810002.000
1213	-11791235.000
1214	-11783273.000
1215	-11789870.000
1216	-11792509.000
1217	-11779157.000
1218	-11768540.000
1219	-11761510.000
1220	-11751042.000
1221	-11736703.000
1222	-11734600.000
1223	-11741861.000
1224	-11733684.000
1225	-11712953.000
1226	-11705707.000
1227	-11710529.000
1228	-11693468.000
1229	-11653111.000
1230	-11638504.000
1231	-11652107.000
1232	-11653858.000
1233	-11652570.000
1234	-11624051.000
1235	-11570502.000
1236	-11532568.000
1237	-11508904.000
1238	-11477590.000
1239	-11442736.000
1240	-11423017.000
1241	-11411321.000
1242	-11393869.000
1243	-11371692.000
1244	-11341036.000
1245	-11304780.000
1246	-11259517.000
1247	-11198350.000
1248	-11126690.000
1249	-11048208.000
1250	-10956376.000
1251	-10845260.000
1252	-10713298.000
1253	-10563628.000
1254	-10423544.000
1255	-10291108.000
1256	-10163465.000
1257	-10035174.000
1258	-9928935.000
1259	-9846060.000
1260	-9738931.000
1261	-9610352.000
1262	-9529590.000
1263	-9496281.000
1264	-9484866.000
1265	-9493789.000
1266	-9517321.000
1267	-9560319.000
1268	-9606455.000
1269	-9647580.000
1270	-9713653.000
1271	-9803509.000
1272	-9891754.000
1273	-9975438.000
1274	-10054031.000
1275	-10133153.000
1276	-10210085.000
1277	-10281098.000
1278	-10310828.000
1279	-10314501.000
1280	-10615386.000
1281	NaN
