X	Y
138	-6759474.500
139	-7059952.000
140	-7293807.500
141	-7468269.000
142	-7529705.500
143	-7484267.000
144	-7426027.500
145	-7356398.500
146	-7278257.000
147	-7189168.500
148	-7152305.000
149	-7165741.000
150	-7215213.000
151	-7302829.500
152	-7452203.000
153	-7668066.500
154	-7908060.500
155	-8182871.500
156	-8485515.000
157	-8817895.000
158	-9102782.000
159	-9343880.000
160	-9570591.000
161	-9782131.000
162	-9940522.000
163	-10044238.000
164	-10132857.000
165	-10204028.000
166	-10263637.000
167	-10309001.000
168	-10336934.000
169	-10347921.000
170	-10375355.000
171	-10420710.000
172	-10431924.000
173	-10403989.000
174	-10398281.000
175	-10416611.000
176	-10421492.000
177	-10411857.000
178	-10410285.000
179	-10417878.000
180	-10398121.000
181	-10352199.000
182	-10332653.000
183	-10350984.000
184	-10336175.000
185	-10294229.000
186	-10266362.000
187	-10254157.000
188	-10217433.000
189	-10159034.000
190	-10115178.000
191	-10093183.000
192	-10060293.000
193	-10014152.000
194	-9952360.000
195	-9867669.000
196	-9783515.000
197	-9699340.000
198	-9613484.000
199	-9524563.000
200	-9416129.000
201	-9284885.000
202	-9153984.000
203	-9022948.000
204	-8890491.000
205	-8761923.000
206	-8606034.000
207	-8424345.000
208	-8239133.500
209	-8046057.000
210	-7839214.000
211	-7617201.000
212	-7386930.000
213	-7148725.000
214	-6967286.000
215	-6842421.000
216	-6699510.000
217	-6535990.500
218	-6401462.500
219	-6295222.500
220	-6237682.500
221	-6228722.500
222	-6312757.000
223	-6489078.500
224	-6631606.500
225	-6740086.000
226	-6837429.500
227	-6922102.000
228	-6917942.000
229	-6824630.500
230	-6664565.000
231	-6437044.500
232	-6179830.000
233	-5893431.000
234	-5565687.500
235	-5195128.000
236	-4699192.500
237	-4084345.750
238	-3503354.500
239	-2956027.250
240	-2428411.750
241	-1923708.375
242	-1652028.625
243	-1592764.625
244	-1715132.500
245	-2019516.125
246	-2556027.500
247	-3324282.500
248	-4107705.500
249	-4907064.500
250	-5610743.500
251	-6211126.500
252	-6674102.500
253	-6994678.000
254	-7231477.500
255	-7384627.000
256	-7449075.000
257	-7423027.000
258	-7371253.000
259	-7292533.000
260	-7193908.000
261	-7074357.000
262	-6978037.000
263	-6905206.500
264	-6877686.000
265	-6900086.000
266	-7011445.000
267	-7213363.000
268	-7421621.000
269	-7632306.000
270	-7893681.500
271	-8211754.500
272	-8519140.000
273	-8816980.000
274	-9111327.000
275	-9396649.000
276	-9603899.000
277	-9743971.000
278	-9849955.000
279	-9923304.000
280	-9979656.000
281	-10018018.000
282	-10080678.000
283	-10165697.000
284	-10215704.000
285	-10231118.000
286	-10249316.000
287	-10273943.000
288	-10283107.000
289	-10273175.000
290	-10273068.000
291	-10285622.000
292	-10279814.000
293	-10254786.000
294	-10245700.000
295	-10258421.000
296	-10257581.000
297	-10243857.000
298	-10233867.000
299	-10223265.000
300	-10198769.000
301	-10162537.000
302	-10133759.000
303	-10121488.000
304	-10086557.000
305	-10026391.000
306	-9992852.000
307	-9987885.000
308	-9966162.000
309	-9928052.000
310	-9893262.000
311	-9862237.000
312	-9792330.000
313	-9691150.000
314	-9608896.000
315	-9546825.000
316	-9469986.000
317	-9376067.000
318	-9276958.000
319	-9175214.000
320	-9059708.000
321	-8933779.000
322	-8791004.000
323	-8631839.000
324	-8454376.000
325	-8258286.000
326	-8091058.000
327	-7947249.500
328	-7763823.500
329	-7538544.500
330	-7303861.000
331	-7050998.000
332	-6809782.000
333	-6578294.500
334	-6377462.000
335	-6200119.000
336	-6061879.500
337	-5957751.500
338	-5900023.500
339	-5887031.500
340	-5972279.500
341	-6162935.000
342	-6344887.000
343	-6519158.500
344	-6661366.000
345	-6766390.000
346	-6805237.500
347	-6781366.000
348	-6722293.500
349	-6628981.500
350	-6479542.500
351	-6276791.000
352	-5984887.000
353	-5606776.000
354	-5185080.500
355	-4720569.000
356	-4162298.000
357	-3511162.750
358	-2848187.250
359	-2177724.000
360	-1674876.625
361	-1322237.250
362	-1134269.625
363	-1088957.625
364	-1228797.375
365	-1649468.750
366	-2274620.000
367	-3048571.000
368	-3840634.000
369	-4654713.000
370	-5345528.000
371	-5913975.500
372	-6403062.500
373	-6806582.000
374	-7080630.000
375	-7220596.000
376	-7298801.500
377	-7315826.500
378	-7270385.500
379	-7163571.500
380	-7053618.000
381	-6939440.500
382	-6811890.000
383	-6676530.500
384	-6607599.500
385	-6602672.000
386	-6631919.000
387	-6695150.000
388	-6827631.000
389	-7021229.500
390	-7248877.500
391	-7517768.500
392	-7833606.500
393	-8198053.500
394	-8510626.000
395	-8764698.000
396	-8998031.000
397	-9210357.000
398	-9405055.000
399	-9581639.000
400	-9728769.000
401	-9846637.000
402	-9934221.000
403	-9986602.000
404	-10001925.000
405	-9975882.000
406	-9991114.000
407	-10043617.000
408	-10101924.000
409	-10149226.000
410	-10162899.000
411	-10141546.000
412	-10150041.000
413	-10191814.000
414	-10186068.000
415	-10137199.000
416	-10122289.000
417	-10143337.000
418	-10153997.000
419	-10151881.000
420	-10157043.000
421	-10171491.000
422	-10165540.000
423	-10138202.000
424	-10113893.000
425	-10083669.000
426	-10061247.000
427	-10052482.000
428	-10034878.000
429	-10011734.000
430	-9983654.000
431	-9948975.000
432	-9898447.000
433	-9832121.000
434	-9788774.000
435	-9767599.000
436	-9729988.000
437	-9671207.000
438	-9596416.000
439	-9506794.000
440	-9432508.000
441	-9371410.000
442	-9295466.000
443	-9204977.000
444	-9094904.000
445	-8967502.000
446	-8853785.000
447	-8750820.000
448	-8611112.000
449	-8431596.000
450	-8241456.000
451	-8047409.500
452	-7856561.500
453	-7670514.000
454	-7461237.000
455	-7224182.000
456	-7014703.500
457	-6823919.500
458	-6608886.500
459	-6367479.000
460	-6174903.000
461	-6037111.500
462	-5937975.500
463	-5887095.500
464	-5914487.500
465	-6021047.000
466	-6165687.000
467	-6349046.500
468	-6525558.500
469	-6692342.000
470	-6811318.000
471	-6886324.500
472	-6929204.500
473	-6941877.500
474	-6921270.000
475	-6867510.000
476	-6764598.000
477	-6615286.000
478	-6388726.500
479	-6089398.500
480	-5678263.500
481	-5151416.500
482	-4561593.000
483	-3912442.000
484	-3248187.000
485	-2561531.750
486	-2000828.375
487	-1601980.875
488	-1353405.250
489	-1211581.500
490	-1239421.500
491	-1469053.125
492	-1931772.500
493	-2644923.500
494	-3397114.750
495	-4180089.750
496	-4887801.000
497	-5514296.000
498	-6049143.500
499	-6484343.000
500	-6816822.000
501	-7044790.000
502	-7200758.000
503	-7288117.500
504	-7315569.000
505	-7284529.500
506	-7226997.000
507	-7138998.000
508	-7022134.000
509	-6883766.000
510	-6750900.000
511	-6624209.500
512	-6528212.500
513	-6463031.000
514	-6479991.000
515	-6574966.500
516	-6698742.500
517	-6850102.500
518	-7055542.500
519	-7313398.000
520	-7590709.500
521	-7877748.000
522	-8190511.000
523	-8519980.000
524	-8812453.000
525	-9068306.000
526	-9269495.000
527	-9417881.000
528	-9547066.000
529	-9659007.000
530	-9753614.000
531	-9822632.000
532	-9892780.000
533	-9961244.000
534	-10010178.000
535	-10038691.000
536	-10056811.000
537	-10065171.000
538	-10091236.000
539	-10131085.000
540	-10150500.000
541	-10152672.000
542	-10162654.000
543	-10179331.000
544	-10184662.000
545	-10179454.000
546	-10189422.000
547	-10212052.000
548	-10215440.000
549	-10209534.000
550	-10200143.000
551	-10189916.000
552	-10193885.000
553	-10211811.000
554	-10207158.000
555	-10177374.000
556	-10150751.000
557	-10129474.000
558	-10104959.000
559	-10077852.000
560	-10060735.000
561	-10056864.000
562	-10032201.000
563	-9989288.000
564	-9942049.000
565	-9895150.000
566	-9868600.000
567	-9854848.000
568	-9807287.000
569	-9723623.000
570	-9673516.000
571	-9660410.000
572	-9608678.000
573	-9514226.000
574	-9424154.000
575	-9336502.000
576	-9252598.000
577	-9172042.000
578	-9066968.000
579	-8935457.000
580	-8809832.000
581	-8690731.000
582	-8576943.000
583	-8468465.000
584	-8289778.000
585	-8038324.000
586	-7825333.500
587	-7648373.500
588	-7467189.000
589	-7281780.500
590	-7052854.000
591	-6781430.000
592	-6535414.500
593	-6316279.000
594	-6154871.000
595	-6044407.500
596	-6020791.500
597	-6075767.000
598	-6146295.000
599	-6234871.000
600	-6380087.000
601	-6581175.000
602	-6781364.000
603	-6983731.000
604	-7123894.000
605	-7203766.000
606	-7255605.500
607	-7280438.000
608	-7272502.000
609	-7228918.000
610	-7142070.000
611	-7011766.000
612	-6815094.500
613	-6552951.000
614	-6235127.000
615	-5866423.500
616	-5358136.000
617	-4712377.000
618	-4063865.750
619	-3415354.750
620	-2834491.500
621	-2324348.000
622	-1944188.500
623	-1689788.875
624	-1623228.875
625	-1744892.750
626	-2015484.500
627	-2433916.250
628	-2974395.500
629	-3637946.500
630	-4298169.500
631	-4955193.000
632	-5543864.000
633	-6068215.500
634	-6527607.000
635	-6924854.000
636	-7236213.500
637	-7464949.500
638	-7616565.500
639	-7690037.000
640	-7712821.500
641	-7684533.000
642	-7619637.500
643	-7519027.000
644	-7402610.500
645	-7273967.500
646	-7124777.500
647	-6955179.500
648	-6817258.500
649	-6711467.500
650	-6663790.500
651	-6676849.000
652	-6746350.000
653	-6873194.000
654	-7021228.500
655	-7189361.000
656	-7400434.500
657	-7657906.000
658	-7937010.000
659	-8244656.500
660	-8502445.000
661	-8716573.000
662	-8947084.000
663	-9186561.000
664	-9373985.000
665	-9519847.000
666	-9652717.000
667	-9769386.000
668	-9853841.000
669	-9905128.000
670	-9959374.000
671	-10016554.000
672	-10067001.000
673	-10107613.000
674	-10138431.000
675	-10160923.000
676	-10182587.000
677	-10206581.000
678	-10249488.000
679	-10303384.000
680	-10330471.000
681	-10332491.000
682	-10321299.000
683	-10296968.000
684	-10296533.000
685	-10318345.000
686	-10335932.000
687	-10354323.000
688	-10357433.000
689	-10340322.000
690	-10336861.000
691	-10351565.000
692	-10344096.000
693	-10313015.000
694	-10308784.000
695	-10330089.000
696	-10326313.000
697	-10314336.000
698	-10316637.000
699	-10322166.000
700	-10302631.000
701	-10258244.000
702	-10233258.000
703	-10224232.000
704	-10213280.000
705	-10196337.000
706	-10185889.000
707	-10184542.000
708	-10147547.000
709	-10065558.000
710	-10015490.000
711	-10000331.000
712	-9966541.000
713	-9911678.000
714	-9871383.000
715	-9841078.000
716	-9791339.000
717	-9719423.000
718	-9639985.000
719	-9559174.000
720	-9469086.000
721	-9364918.000
722	-9281229.000
723	-9215885.000
724	-9117529.000
725	-8986527.000
726	-8824102.000
727	-8634210.000
728	-8458725.000
729	-8291955.500
730	-8095027.000
731	-7864498.000
732	-7640564.000
733	-7424629.500
734	-7206837.500
735	-6987765.000
736	-6797685.000
737	-6635191.000
738	-6513719.000
739	-6432503.000
740	-6442295.000
741	-6541879.000
742	-6649975.000
743	-6767734.500
744	-6929334.000
745	-7131958.000
746	-7301941.500
747	-7438581.500
748	-7570101.500
749	-7694069.000
750	-7796596.000
751	-7877428.500
752	-7920116.500
753	-7927860.000
754	-7889586.500
755	-7807156.500
756	-7670645.000
757	-7473461.500
758	-7208950.000
759	-6876214.500
760	-6466615.000
761	-5989623.500
762	-5472248.000
763	-4921464.500
764	-4339641.500
765	-3732090.250
766	-3275194.750
767	-2966139.250
768	-2743099.500
769	-2601916.000
770	-2636731.750
771	-2842683.500
772	-3161147.250
773	-3602362.750
774	-4091514.000
775	-4631097.500
776	-5180472.500
777	-5741496.000
778	-6234359.000
779	-6666870.500
780	-7081397.500
781	-7483956.500
782	-7774772.000
783	-7957045.000
784	-8118131.500
785	-8259441.500
786	-8318126.000
787	-8297320.000
788	-8271082.000
789	-8240938.500
790	-8140588.000
791	-7975533.000
792	-7826479.000
793	-7692465.000
794	-7539633.500
795	-7368561.500
796	-7253106.500
797	-7194357.500
798	-7163126.000
799	-7161461.500
800	-7179126.000
801	-7215478.000
802	-7333878.000
803	-7534453.500
804	-7752757.000
805	-7995699.000
806	-8238833.000
807	-8479662.000
808	-8746155.000
809	-9036513.000
810	-9272591.000
811	-9457376.000
812	-9631825.000
813	-9793904.000
814	-9951840.000
815	-10104325.000
816	-10208888.000
817	-10273896.000
818	-10327039.000
819	-10367274.000
820	-10425842.000
821	-10494411.000
822	-10542896.000
823	-10577049.000
824	-10600707.000
825	-10611247.000
826	-10628236.000
827	-10647087.000
828	-10665264.000
829	-10690094.000
830	-10709583.000
831	-10716942.000
832	-10723726.000
833	-10728301.000
834	-10732963.000
835	-10738140.000
836	-10738054.000
837	-10727077.000
838	-10719777.000
839	-10715719.000
840	-10729041.000
841	-10746636.000
842	-10749711.000
843	-10740063.000
844	-10720279.000
845	-10687075.000
846	-10672648.000
847	-10683552.000
848	-10664954.000
849	-10626413.000
850	-10613321.000
851	-10638673.000
852	-10653750.000
853	-10653108.000
854	-10645878.000
855	-10631748.000
856	-10615766.000
857	-10595820.000
858	-10559509.000
859	-10508509.000
860	-10473719.000
861	-10453466.000
862	-10437222.000
863	-10419267.000
864	-10407419.000
865	-10393175.000
866	-10359285.000
867	-10309460.000
868	-10257517.000
869	-10200481.000
870	-10144474.000
871	-10088286.000
872	-10042050.000
873	-10005557.000
874	-9940711.000
875	-9840057.000
876	-9746865.000
877	-9655377.000
878	-9582068.000
879	-9522234.000
880	-9411600.000
881	-9247358.000
882	-9098014.000
883	-8964390.000
884	-8802600.000
885	-8613934.000
886	-8401839.000
887	-8164273.000
888	-7929397.000
889	-7697525.000
890	-7462709.500
891	-7232053.500
892	-7077430.000
893	-6999990.000
894	-6922550.000
895	-6846902.500
896	-6859254.500
897	-6964022.000
898	-7069174.000
899	-7175286.000
900	-7324021.500
901	-7510325.500
902	-7664181.000
903	-7785844.500
904	-7933173.000
905	-8105396.500
906	-8234419.500
907	-8316212.000
908	-8368819.500
909	-8394164.000
910	-8422196.000
911	-8458034.000
912	-8425266.000
913	-8320177.000
914	-8165491.000
915	-7958196.000
916	-7695861.000
917	-7374133.500
918	-6970294.000
919	-6491511.000
920	-6007351.500
921	-5527288.000
922	-5017848.500
923	-4484345.000
924	-4033849.750
925	-3665530.000
926	-3415290.500
927	-3276539.000
928	-3277947.000
929	-3418234.750
930	-3655738.500
931	-3991098.000
932	-4359481.500
933	-4748409.000
934	-5199864.500
935	-5699895.500
936	-6179127.000
937	-6625206.500
938	-7036662.000
939	-7414645.000
940	-7748724.500
941	-8038964.500
942	-8274420.000
943	-8442419.000
944	-8599599.000
945	-8751660.000
946	-8818409.000
947	-8804837.000
948	-8772583.000
949	-8724140.000
950	-8644842.000
951	-8536426.000
952	-8416111.000
953	-8277617.500
954	-8113587.500
955	-7920117.000
956	-7777588.500
957	-7684725.000
958	-7588469.000
959	-7487667.500
960	-7423156.500
961	-7394677.500
962	-7452853.500
963	-7592693.000
964	-7717493.000
965	-7832117.000
966	-7997748.500
967	-8214195.000
968	-8436593.000
969	-8660909.000
970	-8896996.000
971	-9134867.000
972	-9340521.000
973	-9514107.000
974	-9695487.000
975	-9878554.000
976	-10029122.000
977	-10150027.000
978	-10275802.000
979	-10399750.000
980	-10502507.000
981	-10574620.000
982	-10638754.000
983	-10689269.000
984	-10725100.000
985	-10748456.000
986	-10768915.000
987	-10791838.000
988	-10839384.000
989	-10910509.000
990	-10946914.000
991	-10947429.000
992	-10949474.000
993	-10959117.000
994	-10974616.000
995	-11001311.000
996	-11022441.000
997	-11026426.000
998	-11027688.000
999	-11008991.000
1000	-11005447.000
1001	-11026920.000
1002	-11043265.000
1003	-11044150.000
1004	-11045277.000
1005	-11060546.000
1006	-11072145.000
1007	-11070062.000
1008	-11074282.000
1009	-11077800.000
1010	-11086369.000
1011	-11093787.000
1012	-11075662.000
1013	-11032046.000
1014	-11020789.000
1015	-11038796.000
1016	-11054766.000
1017	-11066229.000
1018	-11052245.000
1019	-11025212.000
1020	-11007454.000
1021	-11002484.000
1022	-11006562.000
1023	-11011684.000
1024	-10995526.000
1025	-10968409.000
1026	-10955383.000
1027	-10952637.000
1028	-10943442.000
1029	-10934439.000
1030	-10921653.000
1031	-10911485.000
1032	-10893524.000
1033	-10861814.000
1034	-10828967.000
1035	-10800443.000
1036	-10783204.000
1037	-10771446.000
1038	-10744521.000
1039	-10703812.000
1040	-10661936.000
1041	-10621442.000
1042	-10567416.000
1043	-10512301.000
1044	-10445921.000
1045	-10369054.000
1046	-10308153.000
1047	-10263606.000
1048	-10216592.000
1049	-10167401.000
1050	-10081069.000
1051	-9959925.000
1052	-9872816.000
1053	-9819746.000
1054	-9707342.000
1055	-9538898.000
1056	-9361046.000
1057	-9173441.000
1058	-8984530.000
1059	-8787932.000
1060	-8588578.000
1061	-8388711.000
1062	-8209837.500
1063	-8049649.000
1064	-7902706.000
1065	-7768499.500
1066	-7670261.000
1067	-7619509.000
1068	-7626101.000
1069	-7690357.000
1070	-7767733.000
1071	-7856307.500
1072	-7984307.500
1073	-8153072.000
1074	-8303082.000
1075	-8432681.000
1076	-8571172.000
1077	-8716708.000
1078	-8858656.000
1079	-8993691.000
1080	-9086729.000
1081	-9140021.000
1082	-9200243.000
1083	-9268901.000
1084	-9291605.000
1085	-9270677.000
1086	-9241527.000
1087	-9208764.000
1088	-9115650.000
1089	-8961751.000
1090	-8788069.000
1091	-8597419.000
1092	-8330094.500
1093	-7977779.000
1094	-7602997.500
1095	-7204405.500
1096	-6816182.000
1097	-6441270.500
1098	-6076599.000
1099	-5726071.500
1100	-5426552.000
1101	-5177208.500
1102	-4995640.500
1103	-4881400.500
1104	-4880824.500
1105	-4995448.500
1106	-5153720.000
1107	-5350328.000
1108	-5590775.500
1109	-5877623.500
1110	-6216951.000
1111	-6606198.500
1112	-6983030.000
1113	-7347509.500
1114	-7689460.500
1115	-8023278.000
1116	-8332839.500
1117	-8620074.000
1118	-8866462.000
1119	-9066698.000
1120	-9237746.000
1121	-9375820.000
1122	-9470212.000
1123	-9520566.000
1124	-9585931.000
1125	-9660783.000
1126	-9689549.000
1127	-9664258.000
1128	-9606016.000
1129	-9521649.000
1130	-9437626.000
1131	-9352656.000
1132	-9242716.000
1133	-9102903.000
1134	-8951444.000
1135	-8782951.000
1136	-8658220.000
1137	-8570542.000
1138	-8491053.000
1139	-8420849.000
1140	-8366450.500
1141	-8335025.000
1142	-8357038.000
1143	-8429485.000
1144	-8512811.000
1145	-8606315.000
1146	-8724130.000
1147	-8867862.000
1148	-9028232.000
1149	-9208435.000
1150	-9396605.000
1151	-9600162.000
1152	-9792658.000
1153	-9964260.000
1154	-10114148.000
1155	-10237687.000
1156	-10372062.000
1157	-10517338.000
1158	-10637734.000
1159	-10737368.000
1160	-10816222.000
1161	-10878214.000
1162	-10949102.000
1163	-11034862.000
1164	-11106633.000
1165	-11163802.000
1166	-11208358.000
1167	-11232287.000
1168	-11250757.000
1169	-11267785.000
1170	-11294294.000
1171	-11323501.000
1172	-11347305.000
1173	-11371350.000
1174	-11392910.000
1175	-11412448.000
1176	-11425266.000
1177	-11432110.000
1178	-11447162.000
1179	-11467449.000
1180	-11463236.000
1181	-11438348.000
1182	-11443152.000
1183	-11479490.000
1184	-11496357.000
1185	-11494140.000
1186	-11492485.000
1187	-11495269.000
1188	-11505037.000
1189	-11518541.000
1190	-11535473.000
1191	-11545615.000
1192	-11552019.000
1193	-11550766.000
1194	-11537551.000
1195	-11524247.000
1196	-11530754.000
1197	-11555943.000
1198	-11562711.000
1199	-11554352.000
1200	-11556565.000
1201	-11567794.000
1202	-11560130.000
1203	-11537928.000
1204	-11537107.000
1205	-11554199.000
1206	-11558975.000
1207	-11547262.000
1208	-11533740.000
1209	-11531807.000
1210	-11537735.000
1211	-11547965.000
1212	-11542539.000
1213	-11521971.000
1214	-11517309.000
1215	-11532816.000
1216	-11533096.000
1217	-11512582.000
1218	-11505931.000
1219	-11505147.000
1220	-11487465.000
1221	-11455619.000
1222	-11453346.000
1223	-11477037.000
1224	-11479313.000
1225	-11457388.000
1226	-11440673.000
1227	-11429627.000
1228	-11414482.000
1229	-11389907.000
1230	-11376735.000
1231	-11367869.000
1232	-11362572.000
1233	-11356908.000
1234	-11330729.000
1235	-11276680.000
1236	-11238254.000
1237	-11216958.000
1238	-11182755.000
1239	-11140472.000
1240	-11119537.000
1241	-11115982.000
1242	-11106905.000
1243	-11085487.000
1244	-11030467.000
1245	-10947905.000
1246	-10866468.000
1247	-10780345.000
1248	-10690809.000
1249	-10598617.000
1250	-10476576.000
1251	-10330160.000
1252	-10174821.000
1253	-10006552.000
1254	-9851636.000
1255	-9709579.000
1256	-9580681.000
1257	-9463093.000
1258	-9365892.000
1259	-9286939.000
1260	-9194235.000
1261	-9089682.000
1262	-9049680.000
1263	-9074373.000
1264	-9108560.000
1265	-9154563.000
1266	-9207084.000
1267	-9264282.000
1268	-9343704.000
1269	-9443462.000
1270	-9548492.000
1271	-9660933.000
1272	-9769925.000
1273	-9872848.000
1274	-9956682.000
1275	-10021560.000
1276	-10093187.000
1277	-10168604.000
1278	-10198266.000
1279	-10200569.000
1280	NaN
